Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP
SEEDGWAS1598.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012684,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1599.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013084,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS16.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000478,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS160.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003237,NA,Landrace,Unknown,Unknown,20.433609,-97.114806,14,NA,NA,NA,NA
SEEDGWAS1600.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013298,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1601.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013586,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1602.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013620,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1603.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013750,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1604.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014069,NA,Landrace,Unknown,Unknown,17.737032,-64.786746,32,NA,NA,NA,NA
SEEDGWAS1605.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014089,NA,Landrace,Unknown,Unknown,15.323565,-92.643647,204,NA,NA,NA,NA
SEEDGWAS1607.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014204,NA,Landrace,Unknown,Unknown,15.332888,-92.659404,93,NA,NA,NA,NA
SEEDGWAS1608.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014236,NA,Landrace,Unknown,Unknown,18.61666667,-99.31666667,904,NA,NA,NA,NA
SEEDGWAS1609.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014286,NA,Landrace,Unknown,Unknown,18.98333333,-99.1,1713,NA,NA,NA,NA
SEEDGWAS1610.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014357,NA,Landrace,Unknown,Unknown,16.71666667,-93,420,NA,NA,NA,NA
SEEDGWAS1611.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014611,NA,Landrace,Unknown,Unknown,8.018782,-61.910948,322,NA,NA,NA,NA
SEEDGWAS1613.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014614,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1616.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014617,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1617.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014618,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1619.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014621,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS162.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003239,NA,Landrace,Unknown,Unknown,20.511547,-97.334715,93,NA,NA,NA,NA
SEEDGWAS1621.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014903,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1622.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014962,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1623.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015029,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1626.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015042,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1627.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016599,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS163.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003242,NA,Landrace,Unknown,Unknown,20.5422222,-97.27305556,58,NA,NA,NA,NA
SEEDGWAS1631.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015556,NA,Landrace,Unknown,Unknown,16.606885,-92.712153,737,NA,NA,NA,NA
SEEDGWAS1632.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015572,NA,Landrace,Unknown,Unknown,18.300591,-100.69796,265,NA,NA,NA,NA
SEEDGWAS1633.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015585,NA,Landrace,Unknown,Unknown,19.08164,-102.373599,302,NA,NA,NA,NA
SEEDGWAS1634.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015597,NA,Landrace,Unknown,Unknown,21.95,-105.2166667,13,NA,NA,NA,NA
SEEDGWAS1635.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015600,NA,Landrace,Unknown,Unknown,22.024349,-105.22623,15,NA,NA,NA,NA
SEEDGWAS1636.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015602,NA,Landrace,Unknown,Unknown,22.36666667,-105.5333333,6,NA,NA,NA,NA
SEEDGWAS1638.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015609,NA,Landrace,Unknown,Unknown,16.580327,-94.601906,79,NA,NA,NA,NA
SEEDGWAS1639.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015625,NA,Landrace,Unknown,Unknown,20.51666667,-86.91666667,8,NA,NA,NA,NA
SEEDGWAS164.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003245,NA,Landrace,Unknown,Unknown,20.471501,-97.343051,206,NA,NA,NA,NA
SEEDGWAS1641.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015638,NA,Landrace,Unknown,Unknown,21.544818,-98.905924,182,NA,NA,NA,NA
SEEDGWAS1643.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015672,NA,Landrace,Unknown,Unknown,24.25333,-99.481609,349,NA,NA,NA,NA
SEEDGWAS1644.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015674,NA,Landrace,Unknown,Unknown,24.26666667,-99.48333333,358,NA,NA,NA,NA
SEEDGWAS1645.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015678,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1646.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015680,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1647.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015693,NA,Landrace,Unknown,Unknown,20.43027778,-97.382222,109,NA,NA,NA,NA
SEEDGWAS1648.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015694,NA,Landrace,Unknown,Unknown,20.43027778,-97.382222,109,NA,NA,NA,NA
SEEDGWAS1649.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016619,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1650.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016625,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1651.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016108,NA,Landrace,Unknown,Unknown,14.9,-92.25,157,NA,NA,NA,NA
SEEDGWAS1652.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016148,NA,Landrace,Unknown,Unknown,19.08164,-102.373599,302,NA,NA,NA,NA
SEEDGWAS1653.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016150,NA,Landrace,Unknown,Unknown,19.08164,-102.373599,302,NA,NA,NA,NA
SEEDGWAS1654.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016157,NA,Landrace,Unknown,Unknown,18.71666667,-99.36666667,952,NA,NA,NA,NA
SEEDGWAS1655.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016159,NA,Landrace,Unknown,Unknown,21.993057,-105.382959,4,NA,NA,NA,NA
SEEDGWAS1656.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016160,NA,Landrace,Unknown,Unknown,21.993057,-105.382959,4,NA,NA,NA,NA
SEEDGWAS1658.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016179,NA,Landrace,Unknown,Unknown,21.218989,-86.724004,20,NA,NA,NA,NA
SEEDGWAS1659.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016196,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1660.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016792,NA,Landrace,Unknown,Unknown,-23.4,-56.88333333,178,NA,NA,NA,NA
SEEDGWAS1661.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016831,NA,Landrace,Unknown,Unknown,9.101847,-62.028567,7,NA,NA,NA,NA
SEEDGWAS1662.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017504,NA,Landrace,Unknown,Unknown,21.83299,-99.634229,963,NA,NA,NA,NA
SEEDGWAS1663.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017605,NA,Landrace,Unknown,Unknown,22.023366,-99.653771,1221,NA,NA,NA,NA
SEEDGWAS1665.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018058,NA,Landrace,Unknown,Unknown,17.53333333,-101.2833333,24,NA,NA,NA,NA
SEEDGWAS1666.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018088,NA,Landrace,Unknown,Unknown,17.88333333,-95.13333333,27,NA,NA,NA,NA
SEEDGWAS1667.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018089,NA,Landrace,Unknown,Unknown,20.51666667,-86.91666667,8,NA,NA,NA,NA
SEEDGWAS1668.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018105,NA,Landrace,Unknown,Unknown,20.250295,-89.633331,65,NA,NA,NA,NA
SEEDGWAS1669.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018137,NA,Landrace,Unknown,Unknown,20.96666667,-89.63333333,11,NA,NA,NA,NA
SEEDGWAS167.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003253,NA,Landrace,Unknown,Unknown,20.910099,-97.762003,42,NA,NA,NA,NA
SEEDGWAS1670.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018138,NA,Landrace,Unknown,Unknown,20.96666667,-89.63333333,11,NA,NA,NA,NA
SEEDGWAS1671.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019275,NA,Landrace,Unknown,Unknown,8.162519,-62.430141,249,NA,NA,NA,NA
SEEDGWAS1673.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019287,NA,Landrace,Unknown,Unknown,19.716788,-90.046207,92,NA,NA,NA,NA
SEEDGWAS1674.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019293,NA,Landrace,Unknown,Unknown,19.746176,-90.12082,46,NA,NA,NA,NA
SEEDGWAS1676.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019350,NA,Landrace,Unknown,Unknown,21.426842,-98.869208,95,NA,NA,NA,NA
SEEDGWAS1679.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019365,NA,Landrace,Unknown,Unknown,17.581508,-101.342386,58,NA,NA,NA,NA
SEEDGWAS168.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003256,NA,Landrace,Unknown,Unknown,20.893005,-97.675796,27,NA,NA,NA,NA
SEEDGWAS1680.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019368,NA,Landrace,Unknown,Unknown,17.678521,-101.303874,123,NA,NA,NA,NA
SEEDGWAS1681.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019386,NA,Landrace,Unknown,Unknown,21.399889,-98.712616,298,NA,NA,NA,NA
SEEDGWAS1682.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019401,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA
SEEDGWAS1683.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019402,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA
SEEDGWAS1684.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019404,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA
SEEDGWAS1685.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019407,NA,Landrace,Unknown,Unknown,16.332904,-92.564373,700,NA,NA,NA,NA
SEEDGWAS1686.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-027356,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1689.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020625,NA,Landrace,Unknown,Unknown,21.26666667,-98.75,150,NA,NA,NA,NA
SEEDGWAS169.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003259,NA,Landrace,Unknown,Unknown,21.15,-97.85,324,NA,NA,NA,NA
SEEDGWAS1690.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020935,NA,Landrace,Unknown,Unknown,15.332888,-92.659404,93,NA,NA,NA,NA
SEEDGWAS1691.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020956,NA,Landrace,Unknown,Unknown,20.729917,-88.732928,28,NA,NA,NA,NA
SEEDGWAS1693.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020965,NA,Landrace,Unknown,Unknown,16.25,-93.26666667,572,NA,NA,NA,NA
SEEDGWAS1694.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020997,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA
SEEDGWAS1695.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021009,NA,Landrace,Unknown,Unknown,16.25,-93.26666667,572,NA,NA,NA,NA
SEEDGWAS1696.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020763,NA,Landrace,Unknown,Unknown,-25.859064,-54.341249,275,NA,NA,NA,NA
SEEDGWAS1697.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020788,NA,Landrace,Unknown,Unknown,-24.96666667,-58.56666667,85,NA,NA,NA,NA
SEEDGWAS1698.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020801,NA,Landrace,Unknown,Unknown,-26.16666667,-59.31666667,85,NA,NA,NA,NA
SEEDGWAS1699.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021562,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS17.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000480,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS170.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003261,NA,Landrace,Unknown,Unknown,21.38333333,-97.83333333,76,NA,NA,NA,NA
SEEDGWAS1700.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021563,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1701.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021235,NA,Landrace,Unknown,Unknown,16.43333333,-95.01666667,28,NA,NA,NA,NA
SEEDGWAS1702.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020880,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1703.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020882,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1704.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022034,NA,Landrace,Unknown,Unknown,22.274119,-104.469957,648,NA,NA,NA,NA
SEEDGWAS1705.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022046,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA
SEEDGWAS1707.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022071,NA,Landrace,Unknown,Unknown,20.880724,-89.251078,16,NA,NA,NA,NA
SEEDGWAS1708.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022073,NA,Landrace,Unknown,Unknown,15.28333333,-92.7,28,NA,NA,NA,NA
SEEDGWAS1709.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022110,NA,Landrace,Unknown,Unknown,16.7,-93.71666667,547,NA,NA,NA,NA
SEEDGWAS171.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003263,NA,Landrace,Unknown,Unknown,21.28333333,-97.51666667,22,NA,NA,NA,NA
SEEDGWAS1710.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022129,NA,Landrace,Unknown,Unknown,17.85,-93.4,34,NA,NA,NA,NA
SEEDGWAS1711.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022139,NA,Landrace,Unknown,Unknown,18.317643,-101.728267,342,NA,NA,NA,NA
SEEDGWAS1712.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022263,NA,Landrace,Unknown,Unknown,16.498068,-95.200253,111,NA,NA,NA,NA
SEEDGWAS1713.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022269,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA
SEEDGWAS1714.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022270,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA
SEEDGWAS1715.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022271,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA
SEEDGWAS1716.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022272,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA
SEEDGWAS1717.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022274,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA
SEEDGWAS1719.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022284,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA
SEEDGWAS172.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003267,NA,Landrace,Unknown,Unknown,21.15,-97.85,325,NA,NA,NA,NA
SEEDGWAS1720.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022285,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA
SEEDGWAS1721.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022303,NA,Landrace,Unknown,Unknown,18.298628,-100.249473,513,NA,NA,NA,NA
SEEDGWAS1722.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022341,NA,Landrace,Unknown,Unknown,16.48333333,-94.35,68,NA,NA,NA,NA
SEEDGWAS1723.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022352,NA,Landrace,Unknown,Unknown,17.528084,-96.831814,993,NA,NA,NA,NA
SEEDGWAS1724.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022356,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1725.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022357,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA
SEEDGWAS1726.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022358,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA
SEEDGWAS1727.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022359,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA
SEEDGWAS1728.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022360,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA
SEEDGWAS1729.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023556,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA
SEEDGWAS173.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003268,NA,Landrace,Unknown,Unknown,21.35,-97.71666667,125,NA,NA,NA,NA
SEEDGWAS1730.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023557,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA
SEEDGWAS1731.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023568,NA,Landrace,Unknown,Unknown,-27.13333333,-61.13333333,98,NA,NA,NA,NA
SEEDGWAS1732.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023579,NA,Landrace,Unknown,Unknown,-26.187077,-59.376539,86,NA,NA,NA,NA
SEEDGWAS1733.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023582,NA,Landrace,Unknown,Unknown,-25.33,-59.68,102,NA,NA,NA,NA
SEEDGWAS1736.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022994,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA
SEEDGWAS1737.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022995,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA
SEEDGWAS1739.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023000,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA
SEEDGWAS174.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003271,NA,Landrace,Unknown,Unknown,20.062451,-96.710604,27,NA,NA,NA,NA
SEEDGWAS1740.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023004,NA,Landrace,Unknown,Unknown,20.3,-89.65,62,NA,NA,NA,NA
SEEDGWAS1741.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023005,NA,Landrace,Unknown,Unknown,20.007577,-97.52396,1043,NA,NA,NA,NA
SEEDGWAS1742.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023010,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA
SEEDGWAS1743.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023012,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA
SEEDGWAS1744.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023017,NA,Landrace,Unknown,Unknown,18.296126,-93.2296,7,NA,NA,NA,NA
SEEDGWAS1745.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023044,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1746.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023087,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1747.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023477,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1748.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023481,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1749.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024263,NA,Landrace,Unknown,Unknown,-26.187748,-59.378135,86,NA,NA,NA,NA
SEEDGWAS1751.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024394,NA,Landrace,Unknown,Unknown,-26.87,-60.45,92,NA,NA,NA,NA
SEEDGWAS1752.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024406,NA,Landrace,Unknown,Unknown,-26.68,-60.73,102,NA,NA,NA,NA
SEEDGWAS1753.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000112,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1754.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000113,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1755.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000307,NA,Landrace,Unknown,Unknown,19.76666667,-104.35,907,NA,NA,NA,NA
SEEDGWAS1756.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000332,NA,Landrace,Unknown,Unknown,19.76666667,-104.35,907,NA,NA,NA,NA
SEEDGWAS1759.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000396,NA,Landrace,Unknown,Unknown,26.95746,-105.370775,1587,NA,NA,NA,NA
SEEDGWAS176.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003276,NA,Landrace,Unknown,Unknown,21.51666667,-98.38333333,60,NA,NA,NA,NA
SEEDGWAS1760.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000397,NA,Landrace,Unknown,Unknown,27.1283333,-105.3313889,1505,NA,NA,NA,NA
SEEDGWAS1761.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000399,NA,Landrace,Unknown,Unknown,27.130649,-104.890933,1379,NA,NA,NA,NA
SEEDGWAS1762.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000406,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1763.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000408,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1764.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000438,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1765.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000439,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1766.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000446,NA,Landrace,Unknown,Unknown,25.434457,-103.274676,1141,NA,NA,NA,NA
SEEDGWAS1767.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000577,NA,Landrace,Unknown,Unknown,20.66666667,-103.3333333,1563,NA,NA,NA,NA
SEEDGWAS1768.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000643,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA
SEEDGWAS1769.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000945,NA,Landrace,Unknown,Unknown,9.826232,-83.94789,1388,NA,NA,NA,NA
SEEDGWAS177.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003277,NA,Landrace,Unknown,Unknown,22.11,-97.8,27,NA,NA,NA,NA
SEEDGWAS1770.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000979,NA,Landrace,Unknown,Unknown,9.811291,-84.176335,958,NA,NA,NA,NA
SEEDGWAS1771.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001102,NA,Landrace,Unknown,Unknown,14.348901,-90.43608,1020,NA,NA,NA,NA
