Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean,Ab10_Pseudo_Copy_Number,K10L2_Pseudo_Copy_Number,BChrom_Pseudo_Copy_Number
SEEDGWAS1694.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020997,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.052086964,NA,NA,0.052086964
SEEDGWAS1695.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021009,NA,Landrace,Unknown,Unknown,16.25,-93.26666667,572,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009010851,NA,NA,NA
SEEDGWAS1696.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020763,NA,Landrace,Unknown,Unknown,-25.859064,-54.341249,275,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.012572928,0.01968523,NA,NA
SEEDGWAS1697.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020788,NA,Landrace,Unknown,Unknown,-24.96666667,-58.56666667,85,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.008111234,0.020958351,NA,NA
SEEDGWAS1698.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020801,NA,Landrace,Unknown,Unknown,-26.16666667,-59.31666667,85,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.011125791,0.020826707,NA,NA
SEEDGWAS1699.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021562,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010510905,NA,NA,NA
SEEDGWAS17.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000480,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009769652,NA,NA,NA
SEEDGWAS170.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003261,NA,Landrace,Unknown,Unknown,21.38333333,-97.83333333,76,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009305774,NA,NA,NA
SEEDGWAS1700.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021563,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010733576,NA,NA,NA
SEEDGWAS1701.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-021235,NA,Landrace,Unknown,Unknown,16.43333333,-95.01666667,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007176563,NA,NA,NA
SEEDGWAS1702.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020880,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007137708,NA,NA,NA
SEEDGWAS1703.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020882,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01032352,NA,NA,NA
SEEDGWAS1704.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022034,NA,Landrace,Unknown,Unknown,22.274119,-104.469957,648,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010328856,NA,NA,NA
SEEDGWAS1705.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022046,NA,Landrace,Unknown,Unknown,17.971798,-101.799996,106,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011517701,NA,NA,NA
SEEDGWAS1707.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022071,NA,Landrace,Unknown,Unknown,20.880724,-89.251078,16,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015426904,NA,NA,NA
SEEDGWAS1708.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022073,NA,Landrace,Unknown,Unknown,15.28333333,-92.7,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014209502,NA,NA,NA
SEEDGWAS1709.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022110,NA,Landrace,Unknown,Unknown,16.7,-93.71666667,547,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010689246,NA,NA,NA
SEEDGWAS171.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003263,NA,Landrace,Unknown,Unknown,21.28333333,-97.51666667,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00980497,NA,NA,NA
SEEDGWAS1710.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022129,NA,Landrace,Unknown,Unknown,17.85,-93.4,34,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012147033,NA,NA,NA
SEEDGWAS1711.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022139,NA,Landrace,Unknown,Unknown,18.317643,-101.728267,342,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009741784,NA,NA,NA
SEEDGWAS1712.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022263,NA,Landrace,Unknown,Unknown,16.498068,-95.200253,111,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01005465,NA,NA,NA
SEEDGWAS1713.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022269,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.174354664,NA,NA,0.174354664
SEEDGWAS1714.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022270,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.057989537,NA,NA,0.057989537
SEEDGWAS1715.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022271,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.074098831,NA,NA,0.074098831
SEEDGWAS1716.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022272,NA,Landrace,Unknown,Unknown,19.697393,-104.612035,422,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.072150311,NA,NA,0.072150311
SEEDGWAS1717.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022274,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007645324,NA,NA,NA
SEEDGWAS1719.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022284,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012847121,NA,NA,NA
SEEDGWAS172.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003267,NA,Landrace,Unknown,Unknown,21.15,-97.85,325,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008255874,NA,NA,NA
SEEDGWAS1720.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022285,NA,Landrace,Unknown,Unknown,19.936732,-105.262282,22,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010893557,NA,NA,NA
SEEDGWAS1721.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022303,NA,Landrace,Unknown,Unknown,18.298628,-100.249473,513,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.044213012,NA,NA,0.044213012
SEEDGWAS1722.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022341,NA,Landrace,Unknown,Unknown,16.48333333,-94.35,68,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.011319297,0.021862427,NA,NA
SEEDGWAS1723.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022352,NA,Landrace,Unknown,Unknown,17.528084,-96.831814,993,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009703588,NA,NA,NA
SEEDGWAS1724.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022356,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011470584,NA,NA,NA
SEEDGWAS1725.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022357,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.011294685,NA,0.031133149,NA
SEEDGWAS1726.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022358,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010051182,NA,NA,NA
SEEDGWAS1727.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022359,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009320839,NA,NA,NA
SEEDGWAS1728.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022360,NA,Landrace,Unknown,Unknown,17.16,-95.78,1341,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011867711,NA,NA,NA
SEEDGWAS1729.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023556,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012474421,NA,NA,NA
SEEDGWAS173.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003268,NA,Landrace,Unknown,Unknown,21.35,-97.71666667,125,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008773702,NA,NA,NA
SEEDGWAS1730.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023557,NA,Landrace,Unknown,Unknown,-26.355818,-59.55763,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012389641,NA,NA,NA
SEEDGWAS1731.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023568,NA,Landrace,Unknown,Unknown,-27.13333333,-61.13333333,98,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00861798,NA,NA,NA
SEEDGWAS1732.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023579,NA,Landrace,Unknown,Unknown,-26.187077,-59.376539,86,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012752627,NA,NA,NA
SEEDGWAS1733.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023582,NA,Landrace,Unknown,Unknown,-25.33,-59.68,102,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011341198,NA,NA,NA
SEEDGWAS1736.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022994,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.032596483,NA,NA,0.032596483
SEEDGWAS1737.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022995,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.030211705,NA,NA,0.030211705
SEEDGWAS1739.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023000,NA,Landrace,Unknown,Unknown,21.82,-105.2,15,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011470224,NA,NA,NA
SEEDGWAS174.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003271,NA,Landrace,Unknown,Unknown,20.062451,-96.710604,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010011249,NA,NA,NA
SEEDGWAS1740.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023004,NA,Landrace,Unknown,Unknown,20.3,-89.65,62,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010894069,NA,NA,NA
SEEDGWAS1741.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023005,NA,Landrace,Unknown,Unknown,20.007577,-97.52396,1043,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012797087,NA,NA,NA
SEEDGWAS1742.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023010,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012575276,NA,NA,NA
SEEDGWAS1743.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023012,NA,Landrace,Unknown,Unknown,21.96666667,-105.1333333,28,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015025481,NA,NA,NA
SEEDGWAS1744.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023017,NA,Landrace,Unknown,Unknown,18.296126,-93.2296,7,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013144095,NA,NA,NA
SEEDGWAS1745.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023044,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007432429,NA,NA,NA
SEEDGWAS1746.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023087,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010440858,NA,NA,NA
SEEDGWAS1747.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023477,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012799628,NA,NA,NA
SEEDGWAS1748.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-023481,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011462139,NA,NA,NA
SEEDGWAS1749.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024263,NA,Landrace,Unknown,Unknown,-26.187748,-59.378135,86,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010502598,NA,NA,NA
SEEDGWAS1751.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024394,NA,Landrace,Unknown,Unknown,-26.87,-60.45,92,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011474007,NA,NA,NA
SEEDGWAS1752.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-024406,NA,Landrace,Unknown,Unknown,-26.68,-60.73,102,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010796597,NA,NA,NA
SEEDGWAS1753.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000112,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.010275997,NA,0.029936334,NA
SEEDGWAS1754.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000113,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011661634,NA,NA,NA
SEEDGWAS1755.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000307,NA,Landrace,Unknown,Unknown,19.76666667,-104.35,907,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011341018,NA,NA,NA
SEEDGWAS1756.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000332,NA,Landrace,Unknown,Unknown,19.76666667,-104.35,907,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01213735,NA,NA,NA
SEEDGWAS1759.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000396,NA,Landrace,Unknown,Unknown,26.95746,-105.370775,1587,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.033624392,NA,NA,0.033624392
SEEDGWAS176.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003276,NA,Landrace,Unknown,Unknown,21.51666667,-98.38333333,60,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009464432,NA,NA,NA
SEEDGWAS1760.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000397,NA,Landrace,Unknown,Unknown,27.1283333,-105.3313889,1505,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.012509169,0.021783905,NA,NA
SEEDGWAS1761.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000399,NA,Landrace,Unknown,Unknown,27.130649,-104.890933,1379,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.011455837,0.019074465,NA,NA
SEEDGWAS1762.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000406,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.054662414,NA,NA,0.054662414
SEEDGWAS1763.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000408,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.009507294,NA,0.030813832,NA
SEEDGWAS1764.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000438,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011470606,NA,NA,NA
SEEDGWAS1765.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000439,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012835504,NA,NA,NA
SEEDGWAS1766.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000446,NA,Landrace,Unknown,Unknown,25.434457,-103.274676,1141,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013908298,NA,NA,NA
SEEDGWAS1767.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000577,NA,Landrace,Unknown,Unknown,20.66666667,-103.3333333,1563,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.04850581,NA,NA,0.04850581
SEEDGWAS1768.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000643,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,0.053674861,NA,0.026439353,0.053674861
SEEDGWAS1769.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000945,NA,Landrace,Unknown,Unknown,9.826232,-83.94789,1388,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.054785349,NA,NA,0.054785349
SEEDGWAS177.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003277,NA,Landrace,Unknown,Unknown,22.11,-97.8,27,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009783429,NA,NA,NA
SEEDGWAS1770.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000979,NA,Landrace,Unknown,Unknown,9.811291,-84.176335,958,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013787104,NA,NA,NA
SEEDGWAS1771.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001102,NA,Landrace,Unknown,Unknown,14.348901,-90.43608,1020,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013486152,NA,NA,NA
SEEDGWAS1772.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001148,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011623953,NA,NA,NA
SEEDGWAS1773.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001199,NA,Landrace,Unknown,Unknown,14.497025,-89.875981,960,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015489719,NA,NA,NA
SEEDGWAS1774.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001278,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.008320346,NA,NA,NA
SEEDGWAS1775.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001472,NA,Landrace,Unknown,Unknown,19.96666667,-102.7166667,1782,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012966033,NA,NA,NA
SEEDGWAS1776.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001528,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.069328324,NA,NA,0.069328324
SEEDGWAS1777.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001559,NA,Landrace,Unknown,Unknown,20.6,-98.76666667,1357,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010584334,NA,NA,NA
SEEDGWAS1778.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001728,NA,Landrace,Unknown,Unknown,20.198115,-101.03832,1738,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012986091,NA,NA,NA
SEEDGWAS1779.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001802,NA,Landrace,Unknown,Unknown,14.530291,-91.413563,371,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010448134,NA,NA,NA
SEEDGWAS178.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003307,NA,Landrace,Unknown,Unknown,9.913101,-83.052593,19,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.03318455,NA,NA,0.03318455
SEEDGWAS1780.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001804,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010542832,NA,NA,NA
SEEDGWAS1781.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001809,NA,Landrace,Unknown,Unknown,15.092398,-90.487282,963,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.016134252,NA,NA,NA
SEEDGWAS1782.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001810,NA,Landrace,Unknown,Unknown,14.673184,-89.858477,1111,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012756418,NA,NA,NA
SEEDGWAS1783.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001817,NA,Landrace,Unknown,Unknown,14.348233,-89.870508,1042,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.007258495,NA,NA,NA
SEEDGWAS1784.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001819,NA,Landrace,Unknown,Unknown,14.78333333,-89.55,430,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013858965,NA,NA,NA
SEEDGWAS1785.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001904,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014513876,NA,NA,NA
SEEDGWAS1786.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-001952,NA,Landrace,Unknown,Unknown,23.369168,-100.75378,1627,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012244892,NA,NA,NA
SEEDGWAS1788.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002125,NA,Landrace,Unknown,Unknown,25.72199,-103.005314,1104,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.03449749,NA,NA,0.03449749
SEEDGWAS1789.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-002187,NA,Landrace,Unknown,Unknown,20.955531,-101.411113,1788,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009657212,NA,NA,NA
SEEDGWAS179.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003310,NA,Landrace,Unknown,Unknown,9.783843,-82.910317,6,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.01347552,NA,NA,NA
SEEDGWAS1790.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003493,NA,Landrace,Unknown,Unknown,8.74664,-82.942292,1065,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012582941,NA,NA,NA
SEEDGWAS1791.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003844,NA,Landrace,Unknown,Unknown,8.246152,-81.666375,337,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011516841,NA,NA,NA
SEEDGWAS1792.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003853,NA,Landrace,Unknown,Unknown,8.258527,-81.980232,20,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0069156,NA,NA,NA
SEEDGWAS1793.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003855,NA,Landrace,Unknown,Unknown,8.31586,-82.000377,48,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010860045,NA,NA,NA
SEEDGWAS1794.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005185,NA,Landrace,Unknown,Unknown,14.616667,-89.583333,986,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.014127051,0.021173611,NA,NA
SEEDGWAS1795.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005234,NA,Landrace,Unknown,Unknown,14.61198,-89.624187,852,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.014705017,NA,NA,NA
SEEDGWAS1796.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005241,NA,Landrace,Unknown,Unknown,14.278122,-90.038483,967,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.056812107,NA,NA,0.056812107
SEEDGWAS1797.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005303,NA,Landrace,Unknown,Unknown,14.656366,-90.354714,1534,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.012175056,NA,NA,NA
SEEDGWAS1798.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005342,NA,Landrace,Unknown,Unknown,20.01666667,-102.4833333,1583,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011173662,NA,NA,NA
SEEDGWAS1799.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-005343,NA,Landrace,Unknown,Unknown,20.112922,-102.666996,1531,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011245541,NA,NA,NA
SEEDGWAS18.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000481,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010688571,NA,NA,NA
SEEDGWAS180.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-003316,NA,Landrace,Unknown,Unknown,10.583915,-84.640069,214,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.009731939,NA,NA,NA
SEEDGWAS1800.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008122,NA,Landrace,Unknown,Unknown,14.26666667,-89.88333333,878,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.056889187,NA,NA,0.056889187
SEEDGWAS1802.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-022713,NA,Landrace,Unknown,Unknown,10.568005,-69.691145,270,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.015683192,NA,NA,NA
SEEDGWAS1803.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011209,NA,Landrace,Unknown,Unknown,16.782368,-93.176559,633,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.013328391,NA,NA,NA
SEEDGWAS1804.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011419,NA,Landrace,Unknown,Unknown,21.110878,-104.449948,1099,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011898977,NA,NA,NA
SEEDGWAS1805.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011558,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010849482,NA,NA,NA
SEEDGWAS1806.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012069,NA,Landrace,Unknown,Unknown,-18.046032,-64.432761,1573,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011201192,NA,NA,NA
SEEDGWAS1807.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013306,NA,Landrace,Unknown,Unknown,-11.36666667,-38.35,153,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.010028619,NA,NA,NA
