Name,Mean,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Copy,CDH
13S015805.SW,0.045042394,Swarts_etal_2017,ZM16-004:Tarahumara_Cusarare,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S016502.SW,0.028303774,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S016505.SW,0.069664513,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S016509.SW,0.1126988,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,66.10029,68.97557,257.2391,0.0805,N10,NA,N10,Yes,High,Experimental,BChr
13S017401.SW,0.029353697,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S017406.SW,0.05389811,Swarts_etal_2017,ZM06-008:Guarijio_Maiz_Amarillo,N. Mexico Low,Landrace,Unknown,Unknown,27.38833,-108.8343,500,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S017606.SW,0.02802997,Swarts_etal_2017,ZM17-035:Tarahumara_Serape,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S018404.SW,0.068236489,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S018409.SW,0.113314779,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S018704.SW,0.048262664,Swarts_etal_2017,ZM19-003:Tarahumara_Pepitillo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S018801.SW,0.050034818,Swarts_etal_2017,ZM18-001:Tarahumara_Tuxpeno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S018808.SW,0.072711318,Swarts_etal_2017,ZM18-001:Tarahumara_Tuxpeno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S019009.SW,0.027975682,Swarts_etal_2017,ZM19-026:Tarahumara_Conico_Amarillo,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S019805.SW,0.110355039,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S020306.SW,0.059142852,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S020701.SW,0.062679596,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S020702.SW,0.077409725,Swarts_etal_2017,ZM04-013:Chemehuevi,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,64.44967,65.73337,246.8663,0.0923,N10,NA,N10,Yes,High,Experimental,BChr
13S021102.SW,0.036992708,Swarts_etal_2017,ZM04-015:Cocopah,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S021503.SW,0.077688321,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S021901.SW,0.034772624,Swarts_etal_2017,ZM04-011:Hopi_Sweet,US - Puebloan (West),Landrace,Unknown,Unknown,35.87215,-110.6206,1700,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S022501.SW,0.081615727,Swarts_etal_2017,ZM08-005:Mayo_Yellow_Chapalote,N. Mexico Low,Landrace,Unknown,Unknown,27.167,-109.03,200,72.02339,74.9043,255.3537,-0.0282,N10,NA,N10,Yes,High,Experimental,BChr
13S023302.SW,0.105769718,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S023401.SW,0.029743379,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S024101.SW,0.074914314,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,66.67762,69.40563,230.6408,0.0529,Ab10,Ab10-I,NA,Yes,High,Experimental,BChr
13S024705.SW,0.048409022,Swarts_etal_2017,ZM02-179:Truchas_Lumbroso,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,2438,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S025601.SW,0.104635813,Swarts_etal_2017,ZM08-006:Navajo_Copper,US - Athabaskan,Landrace,Unknown,Unknown,36.474,-106.743,2499,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S028702.SW,0.105877954,Swarts_etal_2017,ZM02-110:Apache_Red,US - Athabaskan,Landrace,Unknown,Unknown,NA,NA,NA,63.02722,64.43888,219.5544,-0.0388,N10,NA,N10,Yes,High,Experimental,BChr
13S029702.SW,0.05005651,Swarts_etal_2017,ZM17-021:Mountain_Pima_Cristalino_de_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S029704.SW,0.051121673,Swarts_etal_2017,ZM17-021:Mountain_Pima_Cristalino_de_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S031904.SW,0.029702912,Swarts_etal_2017,ZM20-003:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S033205.SW,0.075878235,Swarts_etal_2017,ZM17-016:Tarahumara_Cacareno,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,67.07135,70.27868,277.1118,-0.1258184,N10,NA,N10,Yes,High,Experimental,BChr
13S033405.SW,0.056275118,Swarts_etal_2017,ZM01-014:Tohono_Oodham_June,US - Desert SW,Landrace,Unknown,Unknown,31,-112,1200,70.79968,72.51525,253.518,-0.1658116,N10,NA,N10,Yes,High,Experimental,BChr
13S035601.SW,0.035732982,Swarts_etal_2017,ZM22-003:Tepehuan_Serrano,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,62.46008,65.10539,222.7563,-0.00966,N10,NA,N10,Yes,Low,Experimental,BChr
13S036307.SW,0.071989674,Swarts_etal_2017,ZM14-006:Tarahumara_Gordo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,High,Experimental,BChr
13S036701.SW,0.056016321,Swarts_etal_2017,ZM17-038:Tarahumara_Golden_Cristalino,N. Mexico High,Landrace,Unknown,Unknown,27.583,-107.78,2100,67.05063,70.93711,270.019,0.1204851,N10,NA,N10,Yes,High,Experimental,BChr
13S036805.SW,0.028014368,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,67.89521,72.01183,273.7882,-0.0467,N10,NA,N10,Yes,Low,Experimental,BChr
13S036806.SW,0.026284175,Swarts_etal_2017,ZM19-006:Tepehuan_Maiz_Colorado,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,68.74609,71.08802,279.0401,0.0543,N10,NA,N10,Yes,Low,Experimental,BChr
13S037007.SW,0.060720335,Swarts_etal_2017,ZM22-006:Tarahumara_Serrano,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,69.62247,72.74733,270.0652,0.0326,N10,NA,N10,Yes,High,Experimental,BChr
13S038401.SW,0.052516787,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S039102.SW,0.029115075,Swarts_etal_2017,ZM17-026:Tarahumara_Rosacame,N. Mexico High,Landrace,Unknown,Unknown,27.917,-107.6,2200,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S039904.SW,0.073043706,Swarts_etal_2017,ZM16-003:Mountain_Pima_Lloron,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S040904.SW,0.057537974,Swarts_etal_2017,ZM04-026:Yoeme,US - Desert SW,Landrace,Unknown,Unknown,33.37,-111.96,375,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S042107.SW,0.057284877,Swarts_etal_2017,ZM04-017:Gila_River,US - Lower CO River,Landrace,Unknown,Unknown,33.75,-114.5,91,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S042701.SW,0.135926051,Swarts_etal_2017,ZM08-009:Palomero_de_Chihuahua,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,65.39794,67.99118,248.2642,0.0386,N10,NA,N10,Yes,High,Experimental,BChr
13S043111.SW,0.032050921,Swarts_etal_2017,ZM01-017:Tohono_Oodham_60-Day,US - Desert SW,Landrace,Unknown,Unknown,32.2217,-110.9264,701,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
13S043501.SW,0.053894386,Swarts_etal_2017,ZM01-011:Yoeme_Blue,US - Desert SW,Landrace,Unknown,Unknown,33.5,-111.75,396,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S045706.SW,0.068859907,Swarts_etal_2017,ZM02-178:Acomita_Blue,US - Puebloan (East),Landrace,Unknown,Unknown,35,-108,2012,67.03024,69.43112,237.7005,0.1380936,N10,NA,N10,Yes,High,Experimental,BChr
13S046305.SW,0.053785351,Swarts_etal_2017,ZM08-006:Navajo_Copper,US - Athabaskan,Landrace,Unknown,Unknown,36.474,-106.743,2499,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S046307.SW,0.168797146,Swarts_etal_2017,ZM08-006:Navajo_Copper,US - Athabaskan,Landrace,Unknown,Unknown,36.474,-106.743,2499,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S046808.SW,0.031446439,Swarts_etal_2017,ZM02-057:Hopi_Yellow,US - Puebloan (West),Landrace,Unknown,Unknown,35.3,-110.3,1433,64.4462,66.43173,217.3506,0.1325798,N10,NA,N10,Yes,Low,Experimental,BChr
13S047001.SW,0.028193378,Swarts_etal_2017,ZM08-002:Tarahumara_Palomitas,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S047403.SW,0.088480129,Swarts_etal_2017,ZM02-179:Truchas_Lumbroso,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,2438,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S047404.SW,0.027680694,Swarts_etal_2017,ZM02-179:Truchas_Lumbroso,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,2438,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S048206.SW,0.033728795,Swarts_etal_2017,ZM02-186:Hopi_Blue,US - Puebloan (West),Landrace,Unknown,Unknown,35.92,-110.58,1829,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
13S049507.SW,0.055385399,Swarts_etal_2017,ZM02-141:Flor_del_Rio,US - Puebloan (East),Landrace,Unknown,Unknown,36,-106,1676,67.24187,67.5513,240.9041,-0.0668,N10,NA,N10,Yes,High,Experimental,BChr
13S049606.SW,0.099125489,Swarts_etal_2017,ZM21-006:High_Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,26.97,-106.78,2275,68.34745,70.63034,267.6845,-0.0944,N10,NA,N10,Yes,High,Experimental,BChr
13S050304.SW,0.07255124,Swarts_etal_2017,ZM16-003:Mountain_Pima_Lloron,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,63.85488,66.0549,224.7699,-0.016,N10,NA,N10,Yes,High,Experimental,BChr
13S050306.SW,0.028491711,Swarts_etal_2017,ZM16-003:Mountain_Pima_Lloron,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S050706.SW,0.028072345,Swarts_etal_2017,ZM10-004:Tarahumara_Harinoso_de_Ocho,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S051212.SW,0.054351316,Swarts_etal_2017,ZM22-002:Tepehuan_Maiz_Rosero,N. Mexico High,Landrace,Unknown,Unknown,26.25,-107,2100,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S051401.SW,0.069373344,Swarts_etal_2017,ZM15-003:Mountain_Pima_Maiz_Azul,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S052205.SW,0.065451524,Swarts_etal_2017,ZM16-004:Tarahumara_Cusarare,N. Mexico High,Landrace,Unknown,Unknown,27.35,-107.5,2190,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S052501.SW,0.064506755,Swarts_etal_2017,ZM17-021:Mountain_Pima_Cristalino_de_Chihuahua,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,68.62318,71.77727,256.9815,0.1470712,N10,NA,N10,Yes,High,Experimental,BChr
13S053002.SW,0.030026203,Swarts_etal_2017,ZM14-006:Tarahumara_Gordo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S053003.SW,0.028311097,Swarts_etal_2017,ZM14-006:Tarahumara_Gordo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S053005.SW,0.032013468,Swarts_etal_2017,ZM14-006:Tarahumara_Gordo,N. Mexico High,Landrace,Unknown,Unknown,27.7,-107.42,2400,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,Experimental,BChr
13S053406.SW,0.047071666,Swarts_etal_2017,ZM17-009:Tarahumara_Pink_Bola,N. Mexico High,Landrace,Unknown,Unknown,27.43,-107.22,2375,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S053507.SW,0.082707144,Swarts_etal_2017,ZM20-008:Tarahumara,N. Mexico High,Landrace,Unknown,Unknown,28.06785,-108.0458,2300,NA,NA,NA,NA,N10,NA,K10L2,Yes,High,Experimental,BChr
13S053608.SW,0.031851997,Swarts_etal_2017,ZM11-001:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.26,-108.28,1590,66.43687,67.02404,253.5979,0.1909287,N10,NA,N10,Yes,Low,Experimental,BChr
13S053902.SW,0.096649936,Swarts_etal_2017,ZM06-013:Tarahumara_Maiz_Caliente,N. Mexico Mid,Landrace,Unknown,Unknown,26.35,-107.4,1600,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S053906.SW,0.088871231,Swarts_etal_2017,ZM06-013:Tarahumara_Maiz_Caliente,N. Mexico Mid,Landrace,Unknown,Unknown,26.35,-107.4,1600,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S054401.SW,0.109870412,Swarts_etal_2017,ZM17-016:Tarahumara_Cacareno,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S054403.SW,0.046127168,Swarts_etal_2017,ZM17-016:Tarahumara_Cacareno,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S054802.SW,0.16031923,Swarts_etal_2017,ZM13-017:Apachito_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,29.18525,-108.1295,2408,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S054803.SW,0.053567249,Swarts_etal_2017,ZM13-017:Apachito_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,29.18525,-108.1295,2408,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S055707.SW,0.069021065,Swarts_etal_2017,ZM22-003:Tepehuan_Serrano,N.Mexico Unknown,Landrace,Unknown,Unknown,NA,NA,NA,62.16937,63.89497,210.8969,0.0105,N10,NA,N10,Yes,High,Experimental,BChr
13S056001.SW,0.051205402,Swarts_etal_2017,ZM09-001:Mayo_Tosabatchi,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,71.27819,74.65432,266.243,-0.0579,N10,NA,N10,Yes,High,Experimental,BChr
13S056003.SW,0.028456572,Swarts_etal_2017,ZM09-001:Mayo_Tosabatchi,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S056301.SW,0.090127101,Swarts_etal_2017,ZM17-028:Tarahumara_Gileno,N. Mexico Mid,Landrace,Unknown,Unknown,27.25,-108,1700,65.60104,67.55447,244.241,0.0725,N10,NA,N10,Yes,High,Experimental,BChr
13S057102.SW,0.026607693,Swarts_etal_2017,ZM20-003:Mountain_Pima_Maiz_Ancho,N. Mexico Mid,Landrace,Unknown,Unknown,28.39368,-108.6627,1500,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S057902.SW,0.069604009,Swarts_etal_2017,ZM14-010:Tarahumara_Rosari,N. Mexico High,Landrace,Unknown,Unknown,28,-108,2400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S058501.SW,0.050350786,Swarts_etal_2017,ZM16-002:Mountain_Pima_Bola,N. Mexico Mid,Landrace,Unknown,Unknown,28.41762,-108.3627,1400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S058603.SW,0.106237323,Swarts_etal_2017,ZM19-020:Tarahumara_Conico,N. Mexico High,Landrace,Unknown,Unknown,27.27034,-107.1361,2280,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S059007.SW,0.076087809,Swarts_etal_2017,ZM06-005:Tarahumara_Chomo,N. Mexico Low,Landrace,Unknown,Unknown,26.55,-107.55,550,69.40899,72.95813,286.1092,0.0361,N10,NA,N10,Yes,High,Experimental,BChr
13S059008.SW,0.043495236,Swarts_etal_2017,ZM06-005:Tarahumara_Chomo,N. Mexico Low,Landrace,Unknown,Unknown,26.55,-107.55,550,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
13S059304.SW,0.043392338,Swarts_etal_2017,ZM05-010:Chapalote_Pinole_Maiz,N. Mexico Low,Landrace,Unknown,Unknown,26.41224,-108.6191,190,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
13S059402.SW,0.036454209,Swarts_etal_2017,ZM21-015:High_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,27.16,-107.58,2100,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
Ames21512.1.RY,0.193943082,Romay_etal_2013,Ames21512.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
Ames23506.1.RY,0.065471928,Romay_etal_2013,Ames23506.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
Ames26125.1.RY,0.037602018,Romay_etal_2013,Ames26125.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
JLNCM-657_03.SW,0.06331356,Swarts_etal_2017,JLNCM-657,Parviglumis − Balsas Mid,Teosinte - Parviglumis,Unknown,Unknown,17.39666667,-99.43666667,1150,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
JSG_Y_RMM-444_01.SW,0.047310959,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
JSG_Y_RMM-444_04.SW,0.069076727,Swarts_etal_2017,JSG_Y_RMM-444,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.03527778,-101.4688889,2186,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
JSG_Y_RMM-447_04.SW,0.084563426,Swarts_etal_2017,JSG_Y_RMM-447,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.16888889,-101.1561111,1880,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
JSG-LCL-689_04.SW,0.046276757,Swarts_etal_2017,JSG-LCL-689,Mexicana − C. Plateau,Teosinte - Mexicana,Unknown,Unknown,20.40333333,-102.9044444,1550,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
NSL22631.1.RY,0.049718115,Romay_etal_2013,NSL22631.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
PI186184.1.RY,0.04198734,Romay_etal_2013,PI186184.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
PI186229.1.RY,0.13274116,Romay_etal_2013,PI186229.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
PI198889.1.RY,0.042875124,Romay_etal_2013,PI198889.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
PI198903.1.RY,0.140557542,Romay_etal_2013,PI198903.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
PI200196.1.RY,0.102131706,Romay_etal_2013,PI200196.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
PI340812.1.RY,0.051712503,Romay_etal_2013,PI340812.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
PI641259.1.RY,0.041245429,Romay_etal_2013,PI641259.1,NA,Inbred,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0382.1.SW,0.038667548,Swarts_etal_2017,SW_US:Oodham,US - Desert SW,Landrace,Unknown,Unknown,32.25,-112,1067,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0383.1.SW,0.089309057,Swarts_etal_2017,SW_US:Acoma_Pueblo,US - Puebloan (East),Landrace,Unknown,Unknown,34.9,-107.5833333,2073,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0395.2.SW,0.073924526,Swarts_etal_2017,SA_Low:Negrito,S. America Low,Landrace,Unknown,Unknown,8.5,-77.26666667,30,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0416.1.SW,0.039195913,Swarts_etal_2017,Mex_High:Cristalino_de_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,29.35,-107.75,2140,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0417.1.SW,0.118694898,Swarts_etal_2017,Mex_High:Azul,N. Mexico High,Landrace,Unknown,Unknown,28.55,-107.4833333,2040,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0418.1.SW,0.141864883,Swarts_etal_2017,Mex_High:Gordo,N. Mexico High,Landrace,Unknown,Unknown,28.56666667,-107.4833333,2040,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0423.1.SW,0.087693314,Swarts_etal_2017,Mex_High:Cristalino_de_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,29.21666667,-108.1333333,2095,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0424.1.SW,0.090270735,Swarts_etal_2017,Mex_High:Apachito,N. Mexico High,Landrace,Unknown,Unknown,27.98333333,-107.5833333,2400,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0425.1.SW,0.035686371,Swarts_etal_2017,Mex_High:Palomero_Tipo_Chihuahua,N. Mexico High,Landrace,Unknown,Unknown,26.81666667,-107.0666667,2130,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0436.1.SW,0.03405278,Swarts_etal_2017,Andean:Morocho_Cajabambin,S. America High,Landrace,Unknown,Unknown,-6.15,-77.91666667,2200,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0437.1.SW,0.098597477,Swarts_etal_2017,Andean:Ancashino,S. America High,Landrace,Unknown,Unknown,-9.266666667,-77.63333333,2688,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
RIMMA0464.1.SW,0.032879695,Swarts_etal_2017,Andean:Chullpi,S. America High,Landrace,Unknown,Unknown,-12.33333333,-74.7,1800,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0465.1.SW,0.032198534,Swarts_etal_2017,Andean:Huarmaca,S. America High,Landrace,Unknown,Unknown,-5.566666667,-79.53333333,2300,NA,NA,NA,NA,N10,NA,N10,Yes,Low,Experimental,BChr
RIMMA0466.1.SW,0.051197453,Swarts_etal_2017,Andean:Confite_Puneno,S. America High,Landrace,Unknown,Unknown,-14.31666667,-72.91666667,3600,NA,NA,NA,NA,N10,NA,N10,Yes,High,Experimental,BChr
