"","Name","Data_Source","Accession","Group","Maize_Type","Ab10_Status","B_Chrom_Status","Latitude","Longitude","Altitude","DTA_BLUP","DTS_BLUP","PH_BLUP","PresTiller_BLUP","KMeans_Chr10Class","RF_Ab10Class"
"5850","SEEDGWAS131.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002420",NA,"Landrace","Unknown","Unknown",22.755449,-81.567365,24,NA,NA,NA,NA,"N10",NA
"5851","SEEDGWAS1310.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003355",NA,"Landrace","Unknown","Unknown",10.447642,-84.266936,174,NA,NA,NA,NA,"N10",NA
"5852","SEEDGWAS1311.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003360",NA,"Landrace","Unknown","Unknown",10.883452,-85.012096,62,NA,NA,NA,NA,"N10",NA
"5853","SEEDGWAS1312.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003361",NA,"Landrace","Unknown","Unknown",10.885181,-85.009845,50,NA,NA,NA,NA,"N10",NA
"5854","SEEDGWAS1313.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003363",NA,"Landrace","Unknown","Unknown",10.91985,-85.012907,45,NA,NA,NA,NA,"N10",NA
"5855","SEEDGWAS1316.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003375",NA,"Landrace","Unknown","Unknown",10.27709,-85.612105,56,NA,NA,NA,NA,"N10",NA
"5856","SEEDGWAS1317.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003404",NA,"Landrace","Unknown","Unknown",10.432058,-84.952374,696,NA,NA,NA,NA,"N10",NA
"5857","SEEDGWAS132.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002427",NA,"Landrace","Unknown","Unknown",22.25,-80,171,NA,NA,NA,NA,"N10",NA
"5858","SEEDGWAS1320.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003412",NA,"Landrace","Unknown","Unknown",10.28643,-84.971238,158,NA,NA,NA,NA,"N10",NA
"5859","SEEDGWAS1321.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003413",NA,"Landrace","Unknown","Unknown",10.350013,-85.055372,77,NA,NA,NA,NA,"N10",NA
"5860","SEEDGWAS1322.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003419",NA,"Landrace","Unknown","Unknown",10.672685,-85.230851,446,NA,NA,NA,NA,"N10",NA
"5861","SEEDGWAS1323.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003422",NA,"Landrace","Unknown","Unknown",11.214891,-85.603295,55,NA,NA,NA,NA,"N10",NA
"5862","SEEDGWAS1324.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003461",NA,"Landrace","Unknown","Unknown",10.191279,-85.428923,70,NA,NA,NA,NA,"N10",NA
"5863","SEEDGWAS1325.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003470",NA,"Landrace","Unknown","Unknown",10.031467,-85.463114,238,NA,NA,NA,NA,"N10",NA
"5864","SEEDGWAS1326.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003472",NA,"Landrace","Unknown","Unknown",10.032973,-85.460772,196,NA,NA,NA,NA,"N10",NA
"5865","SEEDGWAS1327.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003473",NA,"Landrace","Unknown","Unknown",10.031467,-85.463114,238,NA,NA,NA,NA,"Ab10","Ambiguous"
"5866","SEEDGWAS1329.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003480",NA,"Landrace","Unknown","Unknown",9.188017,-83.304159,516,NA,NA,NA,NA,"N10",NA
"5867","SEEDGWAS133.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002438",NA,"Landrace","Unknown","Unknown",22.41666667,-83.73333333,79,NA,NA,NA,NA,"N10",NA
"5868","SEEDGWAS1330.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003499",NA,"Landrace","Unknown","Unknown",8.521084,-83.30636,10,NA,NA,NA,NA,"N10",NA
"5869","SEEDGWAS1332.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003559",NA,"Landrace","Unknown","Unknown",10.151686,-85.439086,120,NA,NA,NA,NA,"N10",NA
"5870","SEEDGWAS1333.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003561",NA,"Landrace","Unknown","Unknown",10.112727,-85.507987,200,NA,NA,NA,NA,"N10",NA
"5871","SEEDGWAS1334.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003565",NA,"Landrace","Unknown","Unknown",10.188492,-85.476791,157,NA,NA,NA,NA,"N10",NA
"5872","SEEDGWAS1335.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003607",NA,"Landrace","Unknown","Unknown",13.753858,-89.54248,616,NA,NA,NA,NA,"N10",NA
"5873","SEEDGWAS1336.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003608",NA,"Landrace","Unknown","Unknown",13.753858,-89.54248,616,NA,NA,NA,NA,"N10",NA
"5874","SEEDGWAS1337.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003609",NA,"Landrace","Unknown","Unknown",13.753858,-89.54248,616,NA,NA,NA,NA,"N10",NA
"5875","SEEDGWAS1338.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003612",NA,"Landrace","Unknown","Unknown",13.66216,-89.867062,34,NA,NA,NA,NA,"N10",NA
"5876","SEEDGWAS134.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002447",NA,"Landrace","Unknown","Unknown",20.9,-76.25,150,NA,NA,NA,NA,"N10",NA
"5877","SEEDGWAS1340.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003617",NA,"Landrace","Unknown","Unknown",13.448614,-88.802349,40,NA,NA,NA,NA,"N10",NA
"5878","SEEDGWAS1342.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003621",NA,"Landrace","Unknown","Unknown",13.330803,-88.451302,76,NA,NA,NA,NA,"N10",NA
"5879","SEEDGWAS1344.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003625",NA,"Landrace","Unknown","Unknown",14.009348,-89.179417,270,NA,NA,NA,NA,"N10",NA
"5880","SEEDGWAS1346.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003638",NA,"Landrace","Unknown","Unknown",14.045156,-89.509358,564,NA,NA,NA,NA,"N10",NA
"5881","SEEDGWAS1347.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003639",NA,"Landrace","Unknown","Unknown",14.09389,-89.46379,338,NA,NA,NA,NA,"N10",NA
"5882","SEEDGWAS1348.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003642",NA,"Landrace","Unknown","Unknown",13.561555,-88.437896,479,NA,NA,NA,NA,"N10",NA
"5883","SEEDGWAS1349.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003643",NA,"Landrace","Unknown","Unknown",13.561555,-88.437896,479,NA,NA,NA,NA,"N10",NA
"5884","SEEDGWAS135.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002448",NA,"Landrace","Unknown","Unknown",20.73333333,-76.38333333,62,NA,NA,NA,NA,"N10",NA
"5885","SEEDGWAS1350.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003660",NA,"Landrace","Unknown","Unknown",13.173019,-87.135874,39,NA,NA,NA,NA,"N10",NA
"5886","SEEDGWAS1351.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003663",NA,"Landrace","Unknown","Unknown",15.590506,-87.891039,16,NA,NA,NA,NA,"N10",NA
"5887","SEEDGWAS1352.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003664",NA,"Landrace","Unknown","Unknown",15.590506,-87.891039,16,NA,NA,NA,NA,"N10",NA
"5888","SEEDGWAS1353.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003667",NA,"Landrace","Unknown","Unknown",15.4,-88.016667,92,NA,NA,NA,NA,"N10",NA
"5889","SEEDGWAS1355.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003695",NA,"Landrace","Unknown","Unknown",14.744943,-86.088789,415,NA,NA,NA,NA,"N10",NA
"5890","SEEDGWAS1356.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003696",NA,"Landrace","Unknown","Unknown",14.793053,-85.937304,347,NA,NA,NA,NA,"N10",NA
"5891","SEEDGWAS1357.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003701",NA,"Landrace","Unknown","Unknown",15.380512,-87.929345,60,NA,NA,NA,NA,"N10",NA
"5892","SEEDGWAS1358.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003703",NA,"Landrace","Unknown","Unknown",15.053429,-87.99316,134,NA,NA,NA,NA,"N10",NA
"5893","SEEDGWAS1359.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003707",NA,"Landrace","Unknown","Unknown",15.053429,-87.99316,131,NA,NA,NA,NA,"N10",NA
"5894","SEEDGWAS136.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002458",NA,"Landrace","Unknown","Unknown",12.2,-61.63,63,NA,NA,NA,NA,"N10",NA
"5895","SEEDGWAS1360.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003708",NA,"Landrace","Unknown","Unknown",15.281744,-88.003548,48,NA,NA,NA,NA,"N10",NA
"5896","SEEDGWAS1361.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003764",NA,"Landrace","Unknown","Unknown",8.133333333,-81.18333333,105,NA,NA,NA,NA,"Ab10","Ambiguous"
"5897","SEEDGWAS1362.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003768",NA,"Landrace","Unknown","Unknown",8.187298,-81.219826,79,NA,NA,NA,NA,"N10",NA
"5898","SEEDGWAS1363.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003778",NA,"Landrace","Unknown","Unknown",8.176827,-80.692968,54,NA,NA,NA,NA,"N10",NA
"5899","SEEDGWAS1364.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003782",NA,"Landrace","Unknown","Unknown",8.327238,-80.531579,13,NA,NA,NA,NA,"N10",NA
"5900","SEEDGWAS1365.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003793",NA,"Landrace","Unknown","Unknown",8.583333333,-82.71666667,439,NA,NA,NA,NA,"N10",NA
"5901","SEEDGWAS1366.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003822",NA,"Landrace","Unknown","Unknown",8.061959,-80.552275,10,NA,NA,NA,NA,"N10",NA
"5902","SEEDGWAS1367.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003823",NA,"Landrace","Unknown","Unknown",7.966666667,-80.48333333,26,NA,NA,NA,NA,"N10",NA
"5903","SEEDGWAS1368.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003829",NA,"Landrace","Unknown","Unknown",9.166666667,-79.1,22,NA,NA,NA,NA,"N10",NA
"5904","SEEDGWAS1369.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003832",NA,"Landrace","Unknown","Unknown",9.215315,-78.978395,78,NA,NA,NA,NA,"N10",NA
"5905","SEEDGWAS137.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002460",NA,"Landrace","Unknown","Unknown",18.563505,-74.267982,154,NA,NA,NA,NA,"Ab10","Ab10-III"
"5906","SEEDGWAS1370.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003839",NA,"Landrace","Unknown","Unknown",8.566825,-80.172251,452,NA,NA,NA,NA,"Ab10","Ambiguous"
"5907","SEEDGWAS1371.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003840",NA,"Landrace","Unknown","Unknown",8.40745,-80.258465,29,NA,NA,NA,NA,"Ab10","Ab10-III"
"5908","SEEDGWAS1372.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003841",NA,"Landrace","Unknown","Unknown",8.40745,-80.258465,29,NA,NA,NA,NA,"N10",NA
"5909","SEEDGWAS1373.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003866",NA,"Landrace","Unknown","Unknown",20.96666667,-76.95,89,NA,NA,NA,NA,"N10",NA
"5910","SEEDGWAS1374.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003869",NA,"Landrace","Unknown","Unknown",20.38333333,-76.43333333,107,NA,NA,NA,NA,"N10",NA
"5911","SEEDGWAS1375.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003870",NA,"Landrace","Unknown","Unknown",20.3,-76.21666667,102,NA,NA,NA,NA,"N10",NA
"5912","SEEDGWAS1376.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003875",NA,"Landrace","Unknown","Unknown",20.3,-76.21666667,102,NA,NA,NA,NA,"N10",NA
"5913","SEEDGWAS1377.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003886",NA,"Landrace","Unknown","Unknown",16.319743,-61.350975,20,NA,NA,NA,NA,"N10",NA
"5914","SEEDGWAS1378.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003887",NA,"Landrace","Unknown","Unknown",16.214784,-61.482804,8,NA,NA,NA,NA,"N10",NA
"5915","SEEDGWAS1379.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003888",NA,"Landrace","Unknown","Unknown",16.320169,-61.700681,58,NA,NA,NA,NA,"N10",NA
"5916","SEEDGWAS138.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002482",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5917","SEEDGWAS1380.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003890",NA,"Landrace","Unknown","Unknown",16.262387,-61.581424,21,NA,NA,NA,NA,"N10",NA
"5918","SEEDGWAS1381.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003898",NA,"Landrace","Unknown","Unknown",19.507351,-72.341009,938,NA,NA,NA,NA,"N10",NA
"5919","SEEDGWAS1383.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003906",NA,"Landrace","Unknown","Unknown",18.286044,-73.800134,83,NA,NA,NA,NA,"N10",NA
"5920","SEEDGWAS1384.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003909",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5921","SEEDGWAS1385.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003910",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5922","SEEDGWAS1386.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003914",NA,"Landrace","Unknown","Unknown",18.18164,-66.299774,572,NA,NA,NA,NA,"N10",NA
"5923","SEEDGWAS1387.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003915",NA,"Landrace","Unknown","Unknown",18.190513,-65.741368,1,NA,NA,NA,NA,"N10",NA
"5924","SEEDGWAS1388.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003938",NA,"Landrace","Unknown","Unknown",19.18333333,-70.5,196,NA,NA,NA,NA,"Ab10","Ambiguous"
"5925","SEEDGWAS1389.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003941",NA,"Landrace","Unknown","Unknown",19.197019,-70.021015,65,NA,NA,NA,NA,"N10",NA
"5926","SEEDGWAS139.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002539",NA,"Landrace","Unknown","Unknown",21.544818,-98.905924,182,NA,NA,NA,NA,"Ab10","Ab10-III"
"5927","SEEDGWAS1390.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003948",NA,"Landrace","Unknown","Unknown",19.677604,-70.382798,10,NA,NA,NA,NA,"N10",NA
"5928","SEEDGWAS1391.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003954",NA,"Landrace","Unknown","Unknown",19.354584,-70.488525,157,NA,NA,NA,NA,"N10",NA
"5929","SEEDGWAS1392.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003955",NA,"Landrace","Unknown","Unknown",19.18333333,-70.5,196,NA,NA,NA,NA,"N10",NA
"5930","SEEDGWAS1393.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003979",NA,"Landrace","Unknown","Unknown",13.176096,-61.249598,103,NA,NA,NA,NA,"Ab10","Ambiguous"
"5931","SEEDGWAS1394.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003980",NA,"Landrace","Unknown","Unknown",13.161853,-61.221184,89,NA,NA,NA,NA,"N10",NA
"5932","SEEDGWAS1395.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-003993",NA,"Landrace","Unknown","Unknown",10.642774,-61.399664,24,NA,NA,NA,NA,"N10",NA
"5933","SEEDGWAS1398.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004001",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5934","SEEDGWAS14.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-000471",NA,"Landrace","Unknown","Unknown",19.344444,-96.354444,13,NA,NA,NA,NA,"N10",NA
"5935","SEEDGWAS1400.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004007",NA,"Landrace","Unknown","Unknown",10.71,-61.46,100,NA,NA,NA,NA,"N10",NA
"5936","SEEDGWAS1401.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004012",NA,"Landrace","Unknown","Unknown",10.548746,-61.26624,23,NA,NA,NA,NA,"N10",NA
"5937","SEEDGWAS1402.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004013",NA,"Landrace","Unknown","Unknown",10.502186,-61.249153,52,NA,NA,NA,NA,"N10",NA
"5938","SEEDGWAS1403.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004014",NA,"Landrace","Unknown","Unknown",10.502186,-61.249153,52,NA,NA,NA,NA,"N10",NA
"5939","SEEDGWAS1404.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004015",NA,"Landrace","Unknown","Unknown",10.502186,-61.249153,52,NA,NA,NA,NA,"N10",NA
"5940","SEEDGWAS1406.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004102",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5941","SEEDGWAS1407.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004207",NA,"Landrace","Unknown","Unknown",-23.11666667,-47.71666667,505,NA,NA,NA,NA,"N10",NA
"5942","SEEDGWAS1408.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004734",NA,"Landrace","Unknown","Unknown",-26.495538,-49.094245,53,NA,NA,NA,NA,"N10",NA
"5943","SEEDGWAS1409.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004738",NA,"Landrace","Unknown","Unknown",-28.93333333,-49.68333333,26,NA,NA,NA,NA,"N10",NA
"5944","SEEDGWAS141.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002550",NA,"Landrace","Unknown","Unknown",20.43027778,-97.382222,109,NA,NA,NA,NA,"N10",NA
"5945","SEEDGWAS1410.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004745",NA,"Landrace","Unknown","Unknown",-28.920044,-49.457185,9,NA,NA,NA,NA,"N10",NA
"5946","SEEDGWAS1411.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004794",NA,"Landrace","Unknown","Unknown",-21.070066,-49.381378,505,NA,NA,NA,NA,"N10",NA
"5947","SEEDGWAS1412.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004818",NA,"Landrace","Unknown","Unknown",-22.43333333,-47.56666667,601,NA,NA,NA,NA,"N10",NA
"5948","SEEDGWAS1413.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004821",NA,"Landrace","Unknown","Unknown",-20.96666667,-49.15,495,NA,NA,NA,NA,"N10",NA
"5949","SEEDGWAS1414.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004838",NA,"Landrace","Unknown","Unknown",-22.537739,-47.937215,632,NA,NA,NA,NA,"N10",NA
"5950","SEEDGWAS1415.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004844",NA,"Landrace","Unknown","Unknown",-20.93333333,-48.46666667,556,NA,NA,NA,NA,"N10",NA
"5951","SEEDGWAS1416.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004877",NA,"Landrace","Unknown","Unknown",-22.437301,-46.852271,660,NA,NA,NA,NA,"N10",NA
"5952","SEEDGWAS1417.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004893",NA,"Landrace","Unknown","Unknown",-20.756582,-48.92991,529,NA,NA,NA,NA,"Ab10","Ambiguous"
"5953","SEEDGWAS1418.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004910",NA,"Landrace","Unknown","Unknown",-21.78333333,-50.83333333,455,NA,NA,NA,NA,"N10",NA
"5954","SEEDGWAS142.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002554",NA,"Landrace","Unknown","Unknown",20.547635,-97.129731,12,NA,NA,NA,NA,"N10",NA
"5955","SEEDGWAS1421.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004978",NA,"Landrace","Unknown","Unknown",-23.11666667,-47.71666667,505,NA,NA,NA,NA,"N10",NA
"5956","SEEDGWAS1422.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004993",NA,"Landrace","Unknown","Unknown",-22.437175,-50.202062,687,NA,NA,NA,NA,"Ab10","Ab10-III"
"5957","SEEDGWAS1423.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-004998",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5958","SEEDGWAS1424.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005014",NA,"Landrace","Unknown","Unknown",-22.01666667,-47.9,826,NA,NA,NA,NA,"N10",NA
"5959","SEEDGWAS1425.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005058",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"Ab10","Ab10-III"
"5960","SEEDGWAS1427.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005073",NA,"Landrace","Unknown","Unknown",-9.151427,-56.771095,183,NA,NA,NA,NA,"N10",NA
"5961","SEEDGWAS1428.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005084",NA,"Landrace","Unknown","Unknown",-12.651497,-39.1086,201,NA,NA,NA,NA,"N10",NA
"5962","SEEDGWAS1429.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005164",NA,"Landrace","Unknown","Unknown",14.857059,-92.081027,233,NA,NA,NA,NA,"N10",NA
"5963","SEEDGWAS143.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002561",NA,"Landrace","Unknown","Unknown",19.841513,-89.31613,72,NA,NA,NA,NA,"N10",NA
"5964","SEEDGWAS1430.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005171",NA,"Landrace","Unknown","Unknown",14.418766,-91.3232,185,NA,NA,NA,NA,"N10",NA
"5965","SEEDGWAS1431.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005173",NA,"Landrace","Unknown","Unknown",14.28333333,-90.76666667,284,NA,NA,NA,NA,"N10",NA
"5966","SEEDGWAS1432.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005175",NA,"Landrace","Unknown","Unknown",14.94666,-89.963493,294,NA,NA,NA,NA,"N10",NA
"5967","SEEDGWAS1434.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005186",NA,"Landrace","Unknown","Unknown",14.78333333,-89.55,423,NA,NA,NA,NA,"Ab10","Ab10-I"
"5968","SEEDGWAS1435.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005197",NA,"Landrace","Unknown","Unknown",15.092398,-90.487282,963,NA,NA,NA,NA,"N10",NA
"5969","SEEDGWAS1436.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005216",NA,"Landrace","Unknown","Unknown",14.624426,-89.438894,650,NA,NA,NA,NA,"N10",NA
"5970","SEEDGWAS1437.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005231",NA,"Landrace","Unknown","Unknown",15.266667,-89.1,92,NA,NA,NA,NA,"N10",NA
"5971","SEEDGWAS1438.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005245",NA,"Landrace","Unknown","Unknown",14.279885,-90.751703,256,NA,NA,NA,NA,"N10",NA
"5972","SEEDGWAS1439.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005247",NA,"Landrace","Unknown","Unknown",14.28333333,-90.76666667,284,NA,NA,NA,NA,"Ab10","Ambiguous"
"5973","SEEDGWAS144.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002773",NA,"Landrace","Unknown","Unknown",-24.11666667,-49.33333333,735,NA,NA,NA,NA,"N10",NA
"5974","SEEDGWAS1440.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005255",NA,"Landrace","Unknown","Unknown",14.28333333,-90.76666667,284,NA,NA,NA,NA,"N10",NA
"5975","SEEDGWAS1441.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005259",NA,"Landrace","Unknown","Unknown",14.112458,-90.868418,50,NA,NA,NA,NA,"N10",NA
"5976","SEEDGWAS1442.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005373",NA,"Landrace","Unknown","Unknown",20.33333333,-74.5,51,NA,NA,NA,NA,"N10",NA
"5977","SEEDGWAS1443.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005389",NA,"Landrace","Unknown","Unknown",20.38333333,-76.43333333,107,NA,NA,NA,NA,"N10",NA
"5978","SEEDGWAS1444.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005397",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5979","SEEDGWAS1445.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005398",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5980","SEEDGWAS1446.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005407",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5981","SEEDGWAS1447.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005418",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5982","SEEDGWAS1448.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005419",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5983","SEEDGWAS1449.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005420",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5984","SEEDGWAS145.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-002813",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5985","SEEDGWAS1450.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005421",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5986","SEEDGWAS1452.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005423",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
"5987","SEEDGWAS1453.RN","Romero-Navarro_etal_2017","CIMMYTMA-BANK-005426",NA,"Landrace","Unknown","Unknown",NA,NA,NA,NA,NA,NA,NA,"N10",NA
