Name,Prop,Model,KMeans_BChrom
SEEDGWAS138.RN,0,Neither,No
SEEDGWAS1380.RN,0,Neither,No
SEEDGWAS1381.RN,0,Neither,No
SEEDGWAS1383.RN,0,Neither,No
SEEDGWAS1385.RN,0,Neither,No
SEEDGWAS1386.RN,0,Neither,No
SEEDGWAS1387.RN,0,Neither,No
SEEDGWAS1388.RN,0,Neither,No
SEEDGWAS1389.RN,0,Neither,No
SEEDGWAS139.RN,0,Neither,No
SEEDGWAS1390.RN,0,Neither,No
SEEDGWAS1391.RN,0,Neither,No
SEEDGWAS1392.RN,0,Neither,No
SEEDGWAS1393.RN,0,Neither,No
SEEDGWAS1394.RN,0,Neither,No
SEEDGWAS1395.RN,0,Neither,No
SEEDGWAS1398.RN,0,Neither,No
SEEDGWAS14.RN,0,Neither,No
SEEDGWAS1400.RN,0,Neither,No
SEEDGWAS1401.RN,0,Neither,No
SEEDGWAS1402.RN,0,Neither,No
SEEDGWAS1403.RN,0,Neither,No
SEEDGWAS1404.RN,0,Neither,No
SEEDGWAS1406.RN,0,Neither,No
SEEDGWAS1407.RN,0,Neither,No
SEEDGWAS1408.RN,0,Neither,No
SEEDGWAS1409.RN,0,Neither,No
SEEDGWAS141.RN,0,Neither,No
SEEDGWAS1410.RN,0,Neither,No
SEEDGWAS1411.RN,0,Neither,No
SEEDGWAS1412.RN,0,Neither,No
SEEDGWAS1413.RN,0,Neither,No
SEEDGWAS1414.RN,0,Neither,No
SEEDGWAS1415.RN,0,Neither,No
SEEDGWAS1416.RN,0,Neither,No
SEEDGWAS1417.RN,0,Neither,No
SEEDGWAS1418.RN,0,Neither,No
SEEDGWAS142.RN,0,Neither,No
SEEDGWAS1421.RN,0,Neither,No
SEEDGWAS1422.RN,0,Neither,No
SEEDGWAS1423.RN,0,Neither,No
SEEDGWAS1424.RN,0,Neither,No
SEEDGWAS1425.RN,0,Neither,No
SEEDGWAS1427.RN,0,Neither,No
SEEDGWAS1428.RN,0,Neither,No
SEEDGWAS1431.RN,0,Neither,No
SEEDGWAS1434.RN,0,Neither,No
SEEDGWAS1435.RN,0,Neither,No
SEEDGWAS1436.RN,0,Neither,No
SEEDGWAS1437.RN,0,Neither,No
SEEDGWAS1439.RN,0,Neither,No
SEEDGWAS144.RN,0,Neither,No
SEEDGWAS1440.RN,0,Neither,No
SEEDGWAS1442.RN,0,Neither,No
SEEDGWAS1443.RN,0,Neither,No
SEEDGWAS1444.RN,0,Neither,No
SEEDGWAS1445.RN,0,Neither,No
SEEDGWAS1446.RN,0,Neither,No
SEEDGWAS1447.RN,0,Neither,No
SEEDGWAS1448.RN,0,Neither,No
SEEDGWAS1449.RN,0,Neither,No
SEEDGWAS145.RN,0,Neither,No
SEEDGWAS1450.RN,0,Neither,No
SEEDGWAS1452.RN,0,Neither,No
SEEDGWAS1453.RN,0,Neither,No
SEEDGWAS1455.RN,0,Neither,No
SEEDGWAS1456.RN,0,Neither,No
SEEDGWAS1457.RN,0,Neither,No
SEEDGWAS1458.RN,0,Neither,No
SEEDGWAS1459.RN,0,Neither,No
SEEDGWAS1460.RN,0,Neither,No
SEEDGWAS1461.RN,0,Neither,No
SEEDGWAS1462.RN,0,Neither,No
SEEDGWAS1463.RN,0,Neither,No
SEEDGWAS1464.RN,0,Neither,No
SEEDGWAS1465.RN,0,Neither,No
SEEDGWAS1466.RN,0,Neither,No
SEEDGWAS1467.RN,0,Neither,No
SEEDGWAS1468.RN,0,Neither,No
SEEDGWAS1469.RN,0,Neither,No
SEEDGWAS147.RN,0,Neither,No
SEEDGWAS1470.RN,0,Neither,No
SEEDGWAS1472.RN,0,Neither,No
SEEDGWAS1473.RN,0,Neither,No
SEEDGWAS1474.RN,0,Neither,No
SEEDGWAS1476.RN,0,Neither,No
SEEDGWAS148.RN,0,Neither,No
SEEDGWAS1481.RN,0,Neither,No
SEEDGWAS1482.RN,0,Neither,No
SEEDGWAS1484.RN,0,Neither,No
SEEDGWAS1485.RN,0,Neither,No
SEEDGWAS1486.RN,0,Neither,No
SEEDGWAS1488.RN,0,Neither,No
SEEDGWAS149.RN,0,Neither,No
SEEDGWAS1490.RN,0,Neither,No
SEEDGWAS1492.RN,0,Neither,No
SEEDGWAS1493.RN,0,Neither,No
SEEDGWAS1494.RN,0,Neither,No
SEEDGWAS1495.RN,0,Neither,No
SEEDGWAS1497.RN,0,Neither,No
SEEDGWAS1498.RN,0.016,Neither,No
SEEDGWAS15.RN,0,Neither,No
SEEDGWAS1500.RN,0,Neither,No
SEEDGWAS1501.RN,0,Neither,No
SEEDGWAS1503.RN,0,Neither,No
SEEDGWAS1506.RN,0,Neither,No
SEEDGWAS1507.RN,0,Neither,No
SEEDGWAS1508.RN,0,Neither,No
SEEDGWAS151.RN,0,Neither,No
SEEDGWAS1512.RN,0,Neither,No
SEEDGWAS1513.RN,0,Neither,No
SEEDGWAS1514.RN,0,Neither,No
SEEDGWAS1516.RN,0.04,Neither,No
SEEDGWAS1517.RN,0,Neither,No
SEEDGWAS1518.RN,0,Neither,No
SEEDGWAS1519.RN,0,Neither,No
SEEDGWAS152.RN,0,Neither,No
SEEDGWAS1520.RN,0,Neither,No
SEEDGWAS1521.RN,0,Neither,No
SEEDGWAS1523.RN,0,Neither,No
SEEDGWAS1526.RN,0,Neither,No
SEEDGWAS1527.RN,0,Neither,No
SEEDGWAS1528.RN,0,Neither,No
SEEDGWAS153.RN,0,Neither,No
SEEDGWAS1530.RN,0,Neither,No
SEEDGWAS1532.RN,0,Neither,No
SEEDGWAS1533.RN,0,Neither,No
SEEDGWAS1534.RN,0,Neither,No
SEEDGWAS1535.RN,0,Neither,No
SEEDGWAS1536.RN,0,Neither,No
SEEDGWAS1537.RN,0,Neither,No
SEEDGWAS1538.RN,0,Neither,No
SEEDGWAS1539.RN,0,Neither,No
SEEDGWAS1540.RN,0,Neither,No
SEEDGWAS1543.RN,0,Neither,No
SEEDGWAS1545.RN,0,Neither,No
SEEDGWAS1546.RN,0,Neither,No
SEEDGWAS1549.RN,0,Neither,No
SEEDGWAS155.RN,0,Neither,No
SEEDGWAS1550.RN,0,Neither,No
SEEDGWAS1551.RN,0,Neither,No
SEEDGWAS1552.RN,0,Neither,No
SEEDGWAS1553.RN,0,Neither,No
SEEDGWAS1557.RN,0,Neither,No
SEEDGWAS156.RN,0,Neither,No
SEEDGWAS1560.RN,0,Neither,No
SEEDGWAS1561.RN,0,Neither,No
SEEDGWAS1562.RN,0,Neither,No
SEEDGWAS1563.RN,0,Neither,No
SEEDGWAS1565.RN,0,Neither,No
SEEDGWAS1568.RN,0,Neither,No
SEEDGWAS1569.RN,0,Neither,No
SEEDGWAS157.RN,0,Neither,No
SEEDGWAS1570.RN,0,Neither,No
SEEDGWAS1571.RN,0,Neither,No
SEEDGWAS1572.RN,0,Neither,No
SEEDGWAS1573.RN,0,Neither,No
SEEDGWAS1574.RN,0,Neither,No
SEEDGWAS1575.RN,0,Neither,No
SEEDGWAS1576.RN,0,Neither,No
SEEDGWAS1577.RN,0,Neither,No
SEEDGWAS1578.RN,0,Neither,No
SEEDGWAS1579.RN,0,Neither,No
SEEDGWAS158.RN,0,Neither,No
SEEDGWAS1580.RN,0,Neither,No
SEEDGWAS1582.RN,0,Neither,No
SEEDGWAS1583.RN,0,Neither,No
SEEDGWAS1584.RN,0,Neither,No
SEEDGWAS1585.RN,0,Neither,No
SEEDGWAS1586.RN,0,Neither,No
SEEDGWAS1587.RN,0,Neither,No
SEEDGWAS1588.RN,0,Neither,No
SEEDGWAS1590.RN,0,Neither,No
SEEDGWAS1591.RN,0,Neither,No
SEEDGWAS1592.RN,0,Neither,No
SEEDGWAS1593.RN,0,Neither,No
SEEDGWAS1594.RN,0,Neither,No
SEEDGWAS1595.RN,0,Neither,No
SEEDGWAS1598.RN,0,Neither,No
SEEDGWAS1599.RN,0,Neither,No
SEEDGWAS16.RN,0,Neither,No
SEEDGWAS160.RN,0,Neither,No
SEEDGWAS1600.RN,0,Neither,No
SEEDGWAS1601.RN,0,Neither,No
SEEDGWAS1602.RN,0,Neither,No
SEEDGWAS1603.RN,0,Neither,No
SEEDGWAS1604.RN,0,Neither,No
SEEDGWAS1605.RN,0,Neither,No
SEEDGWAS1607.RN,0,Neither,No
SEEDGWAS1608.RN,0,Neither,No
SEEDGWAS1609.RN,0,Neither,No
SEEDGWAS1610.RN,0,Neither,No
SEEDGWAS1611.RN,0,Neither,No
SEEDGWAS1613.RN,0,Neither,No
SEEDGWAS1616.RN,0,Neither,No
SEEDGWAS1617.RN,0,Neither,No
SEEDGWAS1619.RN,0,Neither,No
SEEDGWAS162.RN,0,Neither,No
SEEDGWAS1621.RN,0,Neither,No
SEEDGWAS1622.RN,0,Neither,No
SEEDGWAS1623.RN,0,Neither,No
SEEDGWAS1626.RN,0,Neither,No
SEEDGWAS1627.RN,0,Neither,No
SEEDGWAS163.RN,0,Neither,No
SEEDGWAS1631.RN,0,Neither,No
SEEDGWAS1632.RN,0,Neither,No
SEEDGWAS1633.RN,0,Neither,No
SEEDGWAS1634.RN,0,Neither,No
SEEDGWAS1636.RN,0,Neither,No
SEEDGWAS1638.RN,0,Neither,No
SEEDGWAS1639.RN,0,Neither,No
SEEDGWAS164.RN,0,Neither,No
SEEDGWAS1641.RN,0,Neither,No
SEEDGWAS1643.RN,0,Neither,No
SEEDGWAS1645.RN,0,Neither,No
SEEDGWAS1647.RN,0,Neither,No
SEEDGWAS1648.RN,0,Neither,No
SEEDGWAS1649.RN,0,Neither,No
SEEDGWAS1650.RN,0,Neither,No
SEEDGWAS1652.RN,0,Neither,No
SEEDGWAS1653.RN,0,Neither,No
SEEDGWAS1655.RN,0,Neither,No
SEEDGWAS1656.RN,0,Neither,No
SEEDGWAS1658.RN,0,Neither,No
SEEDGWAS1660.RN,0,Neither,No
SEEDGWAS1661.RN,0,Neither,No
SEEDGWAS1662.RN,0,Neither,No
SEEDGWAS1663.RN,0,Neither,No
SEEDGWAS1665.RN,0,Neither,No
SEEDGWAS1666.RN,0,Neither,No
SEEDGWAS1667.RN,0,Neither,No
SEEDGWAS1668.RN,0,Neither,No
SEEDGWAS1669.RN,0,Neither,No
SEEDGWAS167.RN,0,Neither,No
SEEDGWAS1670.RN,0,Neither,No
SEEDGWAS1671.RN,0,Neither,No
SEEDGWAS1673.RN,0,Neither,No
SEEDGWAS1674.RN,0,Neither,No
SEEDGWAS1676.RN,0,Neither,No
SEEDGWAS1679.RN,0,Neither,No
SEEDGWAS168.RN,0,Neither,No
SEEDGWAS1680.RN,0,Neither,No
SEEDGWAS1681.RN,0,Neither,No
SEEDGWAS1682.RN,0,Neither,No
SEEDGWAS1683.RN,0,Neither,No
SEEDGWAS1684.RN,0,Neither,No
SEEDGWAS1685.RN,0,Neither,No
SEEDGWAS1686.RN,0,Neither,No
SEEDGWAS1689.RN,0,Neither,No
SEEDGWAS169.RN,0,Neither,No
SEEDGWAS1690.RN,0,Neither,No
SEEDGWAS1691.RN,0,Neither,No
SEEDGWAS1693.RN,0,Neither,No
SEEDGWAS1695.RN,0,Neither,No
SEEDGWAS1696.RN,0,Neither,No
SEEDGWAS1697.RN,0,Neither,No
SEEDGWAS1698.RN,0,Neither,No
SEEDGWAS1699.RN,0,Neither,No
SEEDGWAS17.RN,0,Neither,No
SEEDGWAS170.RN,0,Neither,No
SEEDGWAS1700.RN,0,Neither,No
SEEDGWAS1701.RN,0,Neither,No
SEEDGWAS1702.RN,0,Neither,No
SEEDGWAS1703.RN,0,Neither,No
SEEDGWAS1704.RN,0,Neither,No
SEEDGWAS1705.RN,0,Neither,No
SEEDGWAS1707.RN,0,Neither,No
SEEDGWAS1708.RN,0,Neither,No
SEEDGWAS1709.RN,0,Neither,No
SEEDGWAS171.RN,0,Neither,No
SEEDGWAS1710.RN,0,Neither,No
SEEDGWAS1711.RN,0,Neither,No
SEEDGWAS1712.RN,0,Neither,No
SEEDGWAS1717.RN,0,Neither,No
SEEDGWAS1719.RN,0,Neither,No
SEEDGWAS172.RN,0,Neither,No
SEEDGWAS1720.RN,0,Neither,No
SEEDGWAS1722.RN,0,Neither,No
SEEDGWAS1723.RN,0,Neither,No
SEEDGWAS1724.RN,0,Neither,No
SEEDGWAS1725.RN,0,Neither,No
SEEDGWAS1726.RN,0,Neither,No
SEEDGWAS1727.RN,0,Neither,No
SEEDGWAS1728.RN,0,Neither,No
SEEDGWAS1729.RN,0,Neither,No
SEEDGWAS173.RN,0,Neither,No
SEEDGWAS1730.RN,0,Neither,No
SEEDGWAS1731.RN,0,Neither,No
SEEDGWAS1732.RN,0,Neither,No
SEEDGWAS1733.RN,0,Neither,No
SEEDGWAS1739.RN,0,Neither,No
SEEDGWAS174.RN,0,Neither,No
SEEDGWAS1740.RN,0,Neither,No
SEEDGWAS1741.RN,0,Neither,No
SEEDGWAS1742.RN,0,Neither,No
SEEDGWAS1743.RN,0,Neither,No
SEEDGWAS1744.RN,0,Neither,No
SEEDGWAS1745.RN,0,Neither,No
SEEDGWAS1746.RN,0,Neither,No
SEEDGWAS1747.RN,0,Neither,No
SEEDGWAS1748.RN,0,Neither,No
SEEDGWAS1749.RN,0,Neither,No
SEEDGWAS1751.RN,0,Neither,No
SEEDGWAS1752.RN,0,Neither,No
SEEDGWAS1753.RN,0,Neither,No
SEEDGWAS1754.RN,0,Neither,No
SEEDGWAS1755.RN,0,Neither,No
SEEDGWAS1756.RN,0,Neither,No
SEEDGWAS176.RN,0,Neither,No
SEEDGWAS1760.RN,0,Neither,No
SEEDGWAS1761.RN,0,Neither,No
SEEDGWAS1763.RN,0,Neither,No
SEEDGWAS1764.RN,0,Neither,No
SEEDGWAS1765.RN,0,Neither,No
SEEDGWAS1766.RN,0,Neither,No
SEEDGWAS177.RN,0,Neither,No
SEEDGWAS1770.RN,0,Neither,No
SEEDGWAS1771.RN,0,Neither,No
SEEDGWAS1772.RN,0,Neither,No
SEEDGWAS1773.RN,0,Neither,No
SEEDGWAS1774.RN,0,Neither,No
SEEDGWAS1775.RN,0,Neither,No
SEEDGWAS1777.RN,0,Neither,No
SEEDGWAS1778.RN,0,Neither,No
SEEDGWAS1779.RN,0,Neither,No
SEEDGWAS1780.RN,0,Neither,No
SEEDGWAS1781.RN,0,Neither,No
SEEDGWAS1782.RN,0,Neither,No
SEEDGWAS1783.RN,0,Neither,No
SEEDGWAS1784.RN,0,Neither,No
SEEDGWAS1785.RN,0,Neither,No
SEEDGWAS1786.RN,0,Neither,No
SEEDGWAS1789.RN,0,Neither,No
SEEDGWAS179.RN,0,Neither,No
SEEDGWAS1790.RN,0,Neither,No
SEEDGWAS1791.RN,0,Neither,No
SEEDGWAS1792.RN,0,Neither,No
SEEDGWAS1793.RN,0,Neither,No
SEEDGWAS1794.RN,0,Neither,No
SEEDGWAS1795.RN,0,Neither,No
SEEDGWAS1797.RN,0,Neither,No
SEEDGWAS1798.RN,0,Neither,No
SEEDGWAS1799.RN,0,Neither,No
SEEDGWAS18.RN,0,Neither,No
SEEDGWAS180.RN,0,Neither,No
SEEDGWAS1802.RN,0,Neither,No
SEEDGWAS1803.RN,0,Neither,No
SEEDGWAS1804.RN,0,Neither,No
SEEDGWAS1805.RN,0,Neither,No
SEEDGWAS1806.RN,0,Neither,No
SEEDGWAS1807.RN,0,Neither,No
SEEDGWAS1809.RN,0,Neither,No
SEEDGWAS1810.RN,0,Neither,No
SEEDGWAS1811.RN,0,Neither,No
SEEDGWAS1812.RN,0,Neither,No
SEEDGWAS1815.RN,0,Neither,No
SEEDGWAS1816.RN,0,Neither,No
SEEDGWAS1818.RN,0,Neither,No
SEEDGWAS1819.RN,0,Neither,No
SEEDGWAS182.RN,0,Neither,No
SEEDGWAS1820.RN,0,Neither,No
SEEDGWAS1821.RN,0,Neither,No
SEEDGWAS1822.RN,0,Neither,No
SEEDGWAS1823.RN,0,Neither,No
SEEDGWAS1824.RN,0,Neither,No
SEEDGWAS1825.RN,0,Neither,No
SEEDGWAS1826.RN,0,Neither,No
SEEDGWAS1827.RN,0,Neither,No
SEEDGWAS1828.RN,0,Neither,No
SEEDGWAS1829.RN,0,Neither,No
SEEDGWAS183.RN,0,Neither,No
SEEDGWAS1830.RN,0,Neither,No
SEEDGWAS1831.RN,0,Neither,No
SEEDGWAS1832.RN,0,Neither,No
SEEDGWAS1834.RN,0,Neither,No
SEEDGWAS1835.RN,0,Neither,No
SEEDGWAS1836.RN,0,Neither,No
SEEDGWAS1837.RN,0,Neither,No
SEEDGWAS1838.RN,0,Neither,No
SEEDGWAS1839.RN,0,Neither,No
SEEDGWAS1840.RN,0,Neither,No
SEEDGWAS1841.RN,0,Neither,No
SEEDGWAS1842.RN,0,Neither,No
SEEDGWAS1843.RN,0,Neither,No
SEEDGWAS1845.RN,0,Neither,No
SEEDGWAS1846.RN,0,Neither,No
SEEDGWAS1847.RN,0,Neither,No
SEEDGWAS1848.RN,0,Neither,No
SEEDGWAS185.RN,0,Neither,No
SEEDGWAS1850.RN,0,Neither,No
SEEDGWAS1851.RN,0,Neither,No
SEEDGWAS1852.RN,0,Neither,No
SEEDGWAS1854.RN,0,Neither,No
SEEDGWAS1855.RN,0,Neither,No
SEEDGWAS1856.RN,0,Neither,No
SEEDGWAS1857.RN,0,Neither,No
SEEDGWAS1858.RN,0,Neither,No
SEEDGWAS1859.RN,0,Neither,No
SEEDGWAS186.RN,0,Neither,No
SEEDGWAS1860.RN,0,Neither,No
SEEDGWAS1862.RN,0,Neither,No
SEEDGWAS1863.RN,0,Neither,No
SEEDGWAS1864.RN,0,Neither,No
SEEDGWAS1866.RN,0,Neither,No
SEEDGWAS1867.RN,0,Neither,No
SEEDGWAS1868.RN,0,Neither,No
SEEDGWAS1869.RN,0,Neither,No
SEEDGWAS187.RN,0,Neither,No
SEEDGWAS1870.RN,0,Neither,No
SEEDGWAS1871.RN,0,Neither,No
SEEDGWAS1872.RN,0,Neither,No
SEEDGWAS1873.RN,0,Neither,No
SEEDGWAS1874.RN,0,Neither,No
SEEDGWAS1877.RN,0,Neither,No
SEEDGWAS1878.RN,0,Neither,No
SEEDGWAS1879.RN,0,Neither,No
SEEDGWAS188.RN,0,Neither,No
SEEDGWAS1880.RN,0,Neither,No
SEEDGWAS1881.RN,0,Neither,No
SEEDGWAS1882.RN,0,Neither,No
SEEDGWAS1883.RN,0,Neither,No
SEEDGWAS1884.RN,0,Neither,No
SEEDGWAS1885.RN,0,Neither,No
SEEDGWAS1887.RN,0,Neither,No
SEEDGWAS1888.RN,0,Neither,No
SEEDGWAS1889.RN,0,Neither,No
SEEDGWAS1890.RN,0,Neither,No
SEEDGWAS1891.RN,0,Neither,No
SEEDGWAS1892.RN,0,Neither,No
SEEDGWAS1894.RN,0,Neither,No
SEEDGWAS1895.RN,0,Neither,No
SEEDGWAS1898.RN,0,Neither,No
SEEDGWAS1899.RN,0,Neither,No
SEEDGWAS19.RN,0,Neither,No
SEEDGWAS190.RN,0,Neither,No
SEEDGWAS1902.RN,0,Neither,No
SEEDGWAS1903.RN,0,Neither,No
SEEDGWAS1904.RN,0,Neither,No
SEEDGWAS1905.RN,0,Neither,No
SEEDGWAS1906.RN,0,Neither,No
SEEDGWAS1907.RN,0,Neither,No
SEEDGWAS1908.RN,0,Neither,No
SEEDGWAS1909.RN,0,Neither,No
SEEDGWAS191.RN,0,Neither,No
SEEDGWAS1910.RN,0,Neither,No
SEEDGWAS1911.RN,0,Neither,No
SEEDGWAS1912.RN,0,Neither,No
SEEDGWAS1913.RN,0,Neither,No
SEEDGWAS1914.RN,0,Neither,No
SEEDGWAS1915.RN,0,Neither,No
SEEDGWAS1916.RN,0,Neither,No
SEEDGWAS1917.RN,0,Neither,No
SEEDGWAS1918.RN,0,Neither,No
SEEDGWAS1919.RN,0,Neither,No
SEEDGWAS192.RN,0,Neither,No
SEEDGWAS1920.RN,0,Neither,No
SEEDGWAS1921.RN,0,Neither,No
SEEDGWAS1922.RN,0,Neither,No
SEEDGWAS1923.RN,0,Neither,No
SEEDGWAS1924.RN,0,Neither,No
SEEDGWAS1925.RN,0,Neither,No
SEEDGWAS1926.RN,0,Neither,No
SEEDGWAS1927.RN,0,Neither,No
SEEDGWAS1929.RN,0,Neither,No
SEEDGWAS193.RN,0,Neither,No
SEEDGWAS1930.RN,0,Neither,No
SEEDGWAS1931.RN,0,Neither,No
SEEDGWAS1932.RN,0,Neither,No
SEEDGWAS1933.RN,0,Neither,No
SEEDGWAS1934.RN,0,Neither,No
SEEDGWAS1935.RN,0,Neither,No
SEEDGWAS1936.RN,0,Neither,No
SEEDGWAS1937.RN,0,Neither,No
SEEDGWAS1938.RN,0,Neither,No
SEEDGWAS1939.RN,0,Neither,No
SEEDGWAS194.RN,0,Neither,No
SEEDGWAS1940.RN,0,Neither,No
SEEDGWAS1941.RN,0,Neither,No
SEEDGWAS1942.RN,0,Neither,No
SEEDGWAS1943.RN,0,Neither,No
SEEDGWAS1944.RN,0,Neither,No
SEEDGWAS1945.RN,0,Neither,No
SEEDGWAS1946.RN,0,Neither,No
SEEDGWAS1947.RN,0,Neither,No
SEEDGWAS1948.RN,0,Neither,No
SEEDGWAS1949.RN,0,Neither,No
SEEDGWAS195.RN,0,Neither,No
SEEDGWAS1950.RN,0,Neither,No
SEEDGWAS1951.RN,0,Neither,No
SEEDGWAS1952.RN,0,Neither,No
SEEDGWAS1953.RN,0,Neither,No
SEEDGWAS1954.RN,0,Neither,No
SEEDGWAS1955.RN,0,Neither,No
SEEDGWAS1956.RN,0,Neither,No
SEEDGWAS1957.RN,0,Neither,No
SEEDGWAS1958.RN,0,Neither,No
SEEDGWAS1959.RN,0,Neither,No
SEEDGWAS196.RN,0,Neither,No
SEEDGWAS1960.RN,0,Neither,No
SEEDGWAS1961.RN,0,Neither,No
SEEDGWAS1963.RN,0,Neither,No
SEEDGWAS1964.RN,0,Neither,No
SEEDGWAS1965.RN,0,Neither,No
SEEDGWAS1966.RN,0,Neither,No
SEEDGWAS1967.RN,0,Neither,No
SEEDGWAS1968.RN,0,Neither,No
SEEDGWAS1969.RN,0,Neither,No
SEEDGWAS197.RN,0,Neither,No
SEEDGWAS1970.RN,0,Neither,No
SEEDGWAS1972.RN,0,Neither,No
SEEDGWAS1974.RN,0,Neither,No
SEEDGWAS1975.RN,0,Neither,No
SEEDGWAS1976.RN,0,Neither,No
SEEDGWAS1977.RN,0,Neither,No
SEEDGWAS1978.RN,0,Neither,No
SEEDGWAS1979.RN,0,Neither,No
SEEDGWAS198.RN,0,Neither,No
SEEDGWAS1980.RN,0,Neither,No
SEEDGWAS1981.RN,0,Neither,No
SEEDGWAS1982.RN,0,Neither,No
SEEDGWAS1983.RN,0,Neither,No
SEEDGWAS1984.RN,0,Neither,No
SEEDGWAS1985.RN,0,Neither,No
SEEDGWAS1986.RN,0,Neither,No
SEEDGWAS1987.RN,0,Neither,No
SEEDGWAS1988.RN,0,Neither,No
SEEDGWAS1989.RN,0,Neither,No
SEEDGWAS1990.RN,0,Neither,No
SEEDGWAS1991.RN,0,Neither,No
SEEDGWAS1992.RN,0,Neither,No
SEEDGWAS1993.RN,0,Neither,No
SEEDGWAS1994.RN,0,Neither,No
SEEDGWAS1995.RN,0,Neither,No
SEEDGWAS1996.RN,0,Neither,No
SEEDGWAS1998.RN,0,Neither,No
SEEDGWAS1999.RN,0,Neither,No
SEEDGWAS2.RN,0,Neither,No
SEEDGWAS20.RN,0,Neither,No
SEEDGWAS2000.RN,0,Neither,No
SEEDGWAS2001.RN,0,Neither,No
SEEDGWAS2003.RN,0,Neither,No
SEEDGWAS2004.RN,0,Neither,No
SEEDGWAS2005.RN,0,Neither,No
SEEDGWAS2006.RN,0,Neither,No
SEEDGWAS2007.RN,0,Neither,No
SEEDGWAS2008.RN,0,Neither,No
SEEDGWAS2009.RN,0,Neither,No
SEEDGWAS2010.RN,0,Neither,No
SEEDGWAS2011.RN,0,Neither,No
SEEDGWAS2012.RN,0,Neither,No
SEEDGWAS2013.RN,0,Neither,No
SEEDGWAS2014.RN,0,Neither,No
SEEDGWAS2015.RN,0,Neither,No
SEEDGWAS2016.RN,0,Neither,No
SEEDGWAS2017.RN,0,Neither,No
SEEDGWAS2018.RN,0,Neither,No
SEEDGWAS2019.RN,0,Neither,No
SEEDGWAS202.RN,0,Neither,No
SEEDGWAS2022.RN,0,Neither,No
SEEDGWAS2024.RN,0,Neither,No
SEEDGWAS2025.RN,0,Neither,No
SEEDGWAS2026.RN,0,Neither,No
SEEDGWAS2027.RN,0,Neither,No
SEEDGWAS2028.RN,0,Neither,No
SEEDGWAS2029.RN,0,Neither,No
SEEDGWAS203.RN,0,Neither,No
SEEDGWAS2031.RN,0,Neither,No
SEEDGWAS2032.RN,0,Neither,No
SEEDGWAS2035.RN,0,Neither,No
SEEDGWAS2036.RN,0,Neither,No
SEEDGWAS2037.RN,0,Neither,No
SEEDGWAS2038.RN,0,Neither,No
SEEDGWAS2039.RN,0,Neither,No
SEEDGWAS2040.RN,0,Neither,No
SEEDGWAS2041.RN,0,Neither,No
SEEDGWAS2042.RN,0,Neither,No
SEEDGWAS2044.RN,0,Neither,No
SEEDGWAS2045.RN,0,Neither,No
SEEDGWAS2046.RN,0,Neither,No
SEEDGWAS2047.RN,0,Neither,No
SEEDGWAS2048.RN,0,Neither,No
SEEDGWAS2049.RN,0,Neither,No
SEEDGWAS2050.RN,0,Neither,No
SEEDGWAS2051.RN,0,Neither,No
SEEDGWAS2052.RN,0,Neither,No
SEEDGWAS2053.RN,0,Neither,No
SEEDGWAS2057.RN,0,Neither,No
SEEDGWAS2058.RN,0,Neither,No
SEEDGWAS2059.RN,0,Neither,No
SEEDGWAS206.RN,0,Neither,No
SEEDGWAS2061.RN,0,Neither,No
SEEDGWAS2064.RN,0,Neither,No
SEEDGWAS2065.RN,0,Neither,No
SEEDGWAS2066.RN,0,Neither,No
SEEDGWAS2067.RN,0,Neither,No
SEEDGWAS2068.RN,0,Neither,No
SEEDGWAS2069.RN,0,Neither,No
SEEDGWAS207.RN,0,Neither,No
SEEDGWAS2070.RN,0,Neither,No
SEEDGWAS2071.RN,0,Neither,No
SEEDGWAS2072.RN,0,Neither,No
SEEDGWAS2073.RN,0,Neither,No
SEEDGWAS2075.RN,0,Neither,No
SEEDGWAS2076.RN,0,Neither,No
SEEDGWAS2077.RN,0,Neither,No
SEEDGWAS2078.RN,0,Neither,No
SEEDGWAS2079.RN,0,Neither,No
SEEDGWAS208.RN,0,Neither,No
SEEDGWAS2080.RN,0,Neither,No
SEEDGWAS2081.RN,0,Neither,No
SEEDGWAS2082.RN,0,Neither,No
SEEDGWAS2083.RN,0,Neither,No
SEEDGWAS2084.RN,0,Neither,No
SEEDGWAS2085.RN,0,Neither,No
SEEDGWAS2086.RN,0,Neither,No
SEEDGWAS2087.RN,0,Neither,No
SEEDGWAS2088.RN,0,Neither,No
SEEDGWAS209.RN,0,Neither,No
SEEDGWAS2090.RN,0,Neither,No
SEEDGWAS2091.RN,0,Neither,No
SEEDGWAS2094.RN,0,Neither,No
SEEDGWAS2095.RN,0,Neither,No
SEEDGWAS2096.RN,0,Neither,No
SEEDGWAS2097.RN,0,Neither,No
SEEDGWAS2098.RN,0,Neither,No
SEEDGWAS2099.RN,0,Neither,No
SEEDGWAS210.RN,0,Neither,No
SEEDGWAS2103.RN,0,Neither,No
SEEDGWAS2104.RN,0,Neither,No
SEEDGWAS2105.RN,0,Neither,No
SEEDGWAS2106.RN,0,Neither,No
SEEDGWAS2107.RN,0,Neither,No
SEEDGWAS2109.RN,0,Neither,No
SEEDGWAS211.RN,0,Neither,No
SEEDGWAS2110.RN,0,Neither,No
SEEDGWAS2111.RN,0,Neither,No
SEEDGWAS2113.RN,0,Neither,No
SEEDGWAS2114.RN,0,Neither,No
