Name,Data_Source,Accession,Group,Maize_Type,Ab10_Status,B_Chrom_Status,Latitude,Longitude,Altitude,DTA_BLUP,DTS_BLUP,PH_BLUP,PresTiller_BLUP,KMeans_Ab10,RF_Ab10Type,KMeans_K10L2,KMeans_BChrom,Model,Mean
SEEDGWAS4528.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008549,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00818335057936499
SEEDGWAS4529.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008552,NA,Landrace,Unknown,Unknown,19.56,-99.76,2549,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.0267635602425671
SEEDGWAS453.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-016911,NA,Landrace,Unknown,Unknown,-25.716416,-59.110072,83,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011322381140551
SEEDGWAS4530.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008561,NA,Landrace,Unknown,Unknown,19.22,-98.85,2286,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00851958986557267
SEEDGWAS4531.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008565,NA,Landrace,Unknown,Unknown,19.58333333,-98.81666667,2328,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00768065740827424
SEEDGWAS4532.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008566,NA,Landrace,Unknown,Unknown,19.58333333,-98.81666667,2328,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00732901607570024
SEEDGWAS4533.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008571,NA,Landrace,Unknown,Unknown,19.211077,-98.865944,2273,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00917563866413693
SEEDGWAS4534.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008578,NA,Landrace,Unknown,Unknown,19.58333333,-98.81666667,2328,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00691132325657204
SEEDGWAS4535.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008580,NA,Landrace,Unknown,Unknown,19.58333333,-98.81666667,2328,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00673820415076612
SEEDGWAS4536.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008592,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00855861133506766
SEEDGWAS4537.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008593,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00793781214738646
SEEDGWAS4538.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008605,NA,Landrace,Unknown,Unknown,19.578317,-98.583348,2608,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00801957124496343
SEEDGWAS4539.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008613,NA,Landrace,Unknown,Unknown,19.578317,-98.583348,2608,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00756982070841288
SEEDGWAS454.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017032,NA,Landrace,Unknown,Unknown,14.946917,-88.690321,877,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00947783184308032
SEEDGWAS4540.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008843,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00907638439060686
SEEDGWAS4541.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008846,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00630193703089248
SEEDGWAS4542.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008847,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,Ambiguous,No,Neither,0.0108293693130964
SEEDGWAS4543.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-008848,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00751427651812063
SEEDGWAS4544.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009113,NA,Landrace,Unknown,Unknown,17.186388,-96.172744,1180,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.054662858465404
SEEDGWAS4545.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009152,NA,Landrace,Unknown,Unknown,19.66666667,-101.9166667,2430,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00786155847830483
SEEDGWAS4546.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-009162,NA,Landrace,Unknown,Unknown,24.892673,-106.384789,1174,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00841485196163328
SEEDGWAS4547.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010230,NA,Landrace,Unknown,Unknown,18.89488,-98.45563,1863,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0699960274724302
SEEDGWAS4548.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010232,NA,Landrace,Unknown,Unknown,19.350685,-97.445161,2410,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00573289809465557
SEEDGWAS4549.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010233,NA,Landrace,Unknown,Unknown,18.226185,-97.573162,2078,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101889504788917
SEEDGWAS455.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-017533,NA,Landrace,Unknown,Unknown,19.88333333,-97.45,1721,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00995008396562879
SEEDGWAS4550.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010434,NA,Landrace,Unknown,Unknown,19.73333333,-99.23333333,2326,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00711882159705027
SEEDGWAS4551.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010435,NA,Landrace,Unknown,Unknown,18.969661,-99.943026,2702,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00896344232602811
SEEDGWAS4552.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010436,NA,Landrace,Unknown,Unknown,19.16666667,-98.83333333,2560,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0309511455956421
SEEDGWAS4553.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010482,NA,Landrace,Unknown,Unknown,20.381461,-101.143579,1723,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00826921595510913
SEEDGWAS4554.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010600,NA,Landrace,Unknown,Unknown,20.81666667,-102.7333333,1820,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00627447012076907
SEEDGWAS4555.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010601,NA,Landrace,Unknown,Unknown,23.63333333,-103.65,2341,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.0317931812822743
SEEDGWAS4556.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010609,NA,Landrace,Unknown,Unknown,21.46666667,-100.8666667,2062,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00887723524134089
SEEDGWAS4557.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010610,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00810259268676615
SEEDGWAS4558.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010611,NA,Landrace,Unknown,Unknown,22.875871,-102.622283,2274,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00749731676432072
SEEDGWAS4559.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010620,NA,Landrace,Unknown,Unknown,20.81666667,-102.7333333,1820,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0060063031032176
SEEDGWAS4560.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010626,NA,Landrace,Unknown,Unknown,19.128367,-98.457589,2439,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00735619637655783
SEEDGWAS4561.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010627,NA,Landrace,Unknown,Unknown,19.43333333,-98.11666667,2424,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00728870628643365
SEEDGWAS4562.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-010782,NA,Landrace,Unknown,Unknown,20.699376,-100.761898,1795,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00925377009122098
SEEDGWAS4563.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011010,NA,Landrace,Unknown,Unknown,19.3,-97.76666667,2465,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00736448361047254
SEEDGWAS4564.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011220,NA,Landrace,Unknown,Unknown,19.966667,-103.25,2127,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00717450545981761
SEEDGWAS4565.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011262,NA,Landrace,Unknown,Unknown,21.46666667,-100.8666667,2062,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0248552121985067
SEEDGWAS4566.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011263,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0110423229722205
SEEDGWAS4567.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011264,NA,Landrace,Unknown,Unknown,19.83333333,-98.98333333,2271,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0108238424382937
SEEDGWAS4568.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011289,NA,Landrace,Unknown,Unknown,24.51666667,-104.7666667,1951,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00862088220394511
SEEDGWAS4569.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011314,NA,Landrace,Unknown,Unknown,20.63333333,-101.6666667,1722,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00768379926105542
SEEDGWAS4570.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011321,NA,Landrace,Unknown,Unknown,20.65,-100.9833333,1768,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00756465060172194
SEEDGWAS4571.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011543,NA,Landrace,Unknown,Unknown,16.454601,-93.751723,600,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00612204694374045
SEEDGWAS4572.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011560,NA,Landrace,Unknown,Unknown,16.83333333,-92.5,2211,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00552575081930416
SEEDGWAS4573.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011707,NA,Landrace,Unknown,Unknown,19.03333333,-100.0333333,1956,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0108635971903529
SEEDGWAS4574.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011727,NA,Landrace,Unknown,Unknown,20.290769,-102.319883,1543,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00726103752452838
SEEDGWAS4575.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011768,NA,Landrace,Unknown,Unknown,17.45,-97.21666667,2083,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00570120660754451
SEEDGWAS4576.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011769,NA,Landrace,Unknown,Unknown,17.45,-97.21666667,2083,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00591176681794757
SEEDGWAS4577.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011771,NA,Landrace,Unknown,Unknown,17.26968,-97.692737,2096,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0289116424568287
SEEDGWAS4578.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011866,NA,Landrace,Unknown,Unknown,19.43333333,-98.11666667,2424,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0107570013350249
SEEDGWAS4579.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011868,NA,Landrace,Unknown,Unknown,19.35,-98.1,2454,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0108232027290687
SEEDGWAS458.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018050,NA,Landrace,Unknown,Unknown,19.58333333,-88.05,12,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0111278545079914
SEEDGWAS4580.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011873,NA,Landrace,Unknown,Unknown,19.35,-98.16666667,2297,NA,NA,NA,NA,Ab10,Ambiguous,NA,Yes,Low,0.0308775958310489
SEEDGWAS4581.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011892,NA,Landrace,Unknown,Unknown,19.11666667,-97.95,2474,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00729915930985627
SEEDGWAS4582.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011940,NA,Landrace,Unknown,Unknown,19.7,-96.83333333,1738,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00798717687347619
SEEDGWAS4583.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011941,NA,Landrace,Unknown,Unknown,19.7,-96.83333333,1738,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0066167662153621
SEEDGWAS4584.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-011944,NA,Landrace,Unknown,Unknown,22.787547,-103.565458,1932,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0591530441209288
SEEDGWAS4585.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-012358,NA,Landrace,Unknown,Unknown,-22.920698,-68.203015,2431,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00692157665171919
SEEDGWAS4586.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0324813771714644
SEEDGWAS4587.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013080,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.103300622591869
SEEDGWAS4588.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013088,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.142035963546135
SEEDGWAS4589.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013470,NA,Landrace,Unknown,Unknown,-26.93333333,-60.05,87,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0303332927563228
SEEDGWAS459.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018674,NA,Landrace,Unknown,Unknown,19.83333333,-97.45,1992,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011101227866033
SEEDGWAS4590.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013899,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00688257582025184
SEEDGWAS4591.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013900,NA,Landrace,Unknown,Unknown,26.447593,-105.537833,1741,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00931869694395233
SEEDGWAS4592.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013904,NA,Landrace,Unknown,Unknown,20.91666667,-100.7333333,1984,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00850755719081496
SEEDGWAS4593.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013914,NA,Landrace,Unknown,Unknown,19.71666667,-98.41666667,2599,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00848970532593347
SEEDGWAS4594.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013918,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00871295465503617
SEEDGWAS4595.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013919,NA,Landrace,Unknown,Unknown,21.36666667,-101.9166667,1873,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00938150542637988
SEEDGWAS4596.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013950,NA,Landrace,Unknown,Unknown,17.545934,-97.423952,2273,NA,NA,NA,NA,N10,NA,N10,Yes,Low,0.0318293052309788
SEEDGWAS4597.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013951,NA,Landrace,Unknown,Unknown,16.28333333,-96.58333333,1671,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.117126094983012
SEEDGWAS4598.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013994,NA,Landrace,Unknown,Unknown,19.65,-97.21666667,2403,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00866300047202916
SEEDGWAS4599.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-013996,NA,Landrace,Unknown,Unknown,19.76666667,-97.25,1888,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0110978210618547
SEEDGWAS46.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-000752,NA,Landrace,Unknown,Unknown,16.782368,-93.176559,633,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0091480741015114
SEEDGWAS460.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-018804,NA,Landrace,Unknown,Unknown,19.83333333,-97.45,1992,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0112627350345727
SEEDGWAS4600.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014016,NA,Landrace,Unknown,Unknown,19.761657,-97.231739,1885,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0125130844188689
SEEDGWAS4601.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014017,NA,Landrace,Unknown,Unknown,16.757656,-92.708848,2190,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00720260102994887
SEEDGWAS4602.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014033,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00848312513266307
SEEDGWAS4603.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014117,NA,Landrace,Unknown,Unknown,19.08333333,-97.03333333,1486,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00809235675123302
SEEDGWAS4604.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014263,NA,Landrace,Unknown,Unknown,20.35,-102.75,1529,NA,NA,NA,NA,N10,NA,Ambiguous,No,Neither,0.0103100572484575
SEEDGWAS4605.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014273,NA,Landrace,Unknown,Unknown,21.98333333,-103.6,1772,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101949116550778
SEEDGWAS4606.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014391,NA,Landrace,Unknown,Unknown,21.151459,-100.325052,2116,NA,NA,NA,NA,N10,NA,K10L2,Yes,Low,0.0412112133604873
SEEDGWAS4607.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014397,NA,Landrace,Unknown,Unknown,19.71666667,-98.41666667,2599,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00784931761171237
SEEDGWAS4608.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014407,NA,Landrace,Unknown,Unknown,21.88333333,-101.5833333,2213,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00827109630901339
SEEDGWAS4609.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014412,NA,Landrace,Unknown,Unknown,19.165499,-98.775928,2474,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00899196949418017
SEEDGWAS461.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-019263,NA,Landrace,Unknown,Unknown,18.370701,-102.297839,874,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0114261527211029
SEEDGWAS4610.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014425,NA,Landrace,Unknown,Unknown,19.73333333,-99.23333333,2392,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106660502398404
SEEDGWAS4611.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014439,NA,Landrace,Unknown,Unknown,19.583333,-97.6,2418,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0105080994937618
SEEDGWAS4612.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014450,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00715467301646827
SEEDGWAS4613.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014454,NA,Landrace,Unknown,Unknown,20.91666667,-100.7333333,1984,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101636479756121
SEEDGWAS4614.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014458,NA,Landrace,Unknown,Unknown,18.89,-98.57,2043,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0101210614805381
SEEDGWAS4615.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014471,NA,Landrace,Unknown,Unknown,18.61666667,-98.16666667,1187,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00902130824979331
SEEDGWAS4616.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014481,NA,Landrace,Unknown,Unknown,20.23333333,-103.55,1357,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0104788714636081
SEEDGWAS4617.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014486,NA,Landrace,Unknown,Unknown,19.835255,-99.217527,2259,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.0100711507944512
SEEDGWAS4618.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014488,NA,Landrace,Unknown,Unknown,19.73749,-99.21872,2307,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00946949417917474
SEEDGWAS4619.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014495,NA,Landrace,Unknown,Unknown,19.25,-97.76666667,2376,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00989306578120454
SEEDGWAS462.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020476,NA,Landrace,Unknown,Unknown,5.33,-75.63,1114,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0109934910588138
SEEDGWAS4620.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014503,NA,Landrace,Unknown,Unknown,19.622791,-98.914614,2259,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00921988778915892
SEEDGWAS4621.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014531,NA,Landrace,Unknown,Unknown,19.83333333,-99.2,2264,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00728709808232772
SEEDGWAS4622.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014545,NA,Landrace,Unknown,Unknown,18.98333333,-98.91666667,1898,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00871421601357148
SEEDGWAS4623.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014546,NA,Landrace,Unknown,Unknown,19.86666667,-97.58333333,1837,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00931719272491145
SEEDGWAS4624.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014333,NA,Landrace,Unknown,Unknown,17.476579,-96.934364,2157,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00804561543308607
SEEDGWAS4625.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-014575,NA,Landrace,Unknown,Unknown,20.71666667,-102.35,2077,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00721489691844797
SEEDGWAS4626.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015072,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00950644494227365
SEEDGWAS4627.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015085,NA,Landrace,Unknown,Unknown,-35.58333333,-71.75,76,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0595306578842643
SEEDGWAS4628.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015643,NA,Landrace,Unknown,Unknown,22.031961,-100.21527,1057,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.0502280569783452
SEEDGWAS4629.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015710,NA,Landrace,Unknown,Unknown,29.2,-108.1166667,2085,NA,NA,NA,NA,N10,NA,N10,Yes,High,0.126173712697167
SEEDGWAS463.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-020488,NA,Landrace,Unknown,Unknown,NA,NA,NA,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0106770180129548
SEEDGWAS4630.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015714,NA,Landrace,Unknown,Unknown,26.447593,-105.537833,1741,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00899822671656313
SEEDGWAS4631.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015720,NA,Landrace,Unknown,Unknown,21.253292,-100.913794,2004,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00865824222228876
SEEDGWAS4632.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015731,NA,Landrace,Unknown,Unknown,19.88333333,-98.81666667,2334,NA,NA,NA,NA,N10,NA,K10L2,No,Neither,0.00928180200042693
SEEDGWAS4633.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015741,NA,Landrace,Unknown,Unknown,20.691381,-102.370596,2030,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00823422015322259
SEEDGWAS4634.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015745,NA,Landrace,Unknown,Unknown,20.53333333,-102.3333333,1602,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00821642851536872
SEEDGWAS4635.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015752,NA,Landrace,Unknown,Unknown,19.760847,-98.991083,2249,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0103327872406033
SEEDGWAS4636.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015755,NA,Landrace,Unknown,Unknown,19.81666667,-98.88333333,2391,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.011551760817343
SEEDGWAS4638.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015759,NA,Landrace,Unknown,Unknown,19.76666667,-99.1,2250,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.0110403879626887
SEEDGWAS4639.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015770,NA,Landrace,Unknown,Unknown,19.71666667,-99.93333333,2562,NA,NA,NA,NA,Ab10,Ambiguous,NA,No,Neither,0.00694430958171764
SEEDGWAS4640.RN,Romero-Navarro_etal_2017,CIMMYTMA-BANK-015774,NA,Landrace,Unknown,Unknown,19.76666667,-99.2,2275,NA,NA,NA,NA,N10,NA,N10,No,Neither,0.00943104631629654
